F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp
39.330593,0.09158426,36.184235,38.166595,41.169346,4.985111,58.68544,46.36956,14.290789,14.240721,1.0157605,0.9037356,0.19287185,0.48126426,2.1487095,1.9558377,15.333357,8.29625,9.054979,2.6822467,0.39121932,1.0529342,8.884027,2.492875,0.9663447,20.956646,3.7694833,5.649891,-21.66625,-1.0380074,0.013985757,1.7002798,0.6977477,0.85808146,11.225448,0.23856804,8.520957,0.7962861,17.980434,0.8034208,632.67993,0.55558264,1147.1252,0.2816365,-88.12723,-1.0374907,1659.916,0.25394756,840.54236,0.40584087,-63.27266,-1.2922022,2923.4124,0.16280241,659.51544,1.0463396,-68.027794,-1.1576823,-9.976546,-1.0935333,19.93194,0.6502152,0.08700084,0.5500401,-0.02143846,-0.6368718,0.5112901,0.8325114,19.341064,0.7607383,-4.1850667,-5.1300764,-2.4652753,-7.840145,-30.043161,-0.66908616,6.091027,0.20953901,-0.044065792,-0.0015572062,0.08977139,1.8957347,0.97087383,0.75,0.19999999,0.25,0.03,-20.757135
39.632137,0.08632015,36.23572,39.481556,41.653275,5.417553,9.618259,1.1677644,16.225666,8.142759,0.93469524,0.74590975,0.19912015,0.72863483,1.7062086,1.5070884,9.310101,5.9569063,7.61601,1.8146776,0.29198703,0.9486398,15.295044,1.1132901,1.3042406,14.094651,2.5562673,6.5302515,-17.489067,-1.3431014,0.006909203,1.4888809,0.5954147,1.2258531,12.471707,0.22485165,11.375665,0.55088294,18.317184,0.7476793,624.10394,0.5327123,1244.0758,0.42013097,-51.316742,-1.4750122,1599.4362,0.21000925,852.21216,0.6401017,-42.10161,-1.4042879,2855.431,0.1315589,662.9938,0.7692522,-44.916355,-1.310388,-11.833458,-0.7673149,19.157425,0.6471268,0.099933736,0.32994404,-0.027812397,-0.40684405,0.34042317,0.807627,19.133417,0.71528697,-1.4719158,-12.599562,1.8637587,9.469146,-23.741209,-0.83991396,0.24823958,7.4454007,-0.035314027,0.0023393864,0.02389113,2.2099447,1.1428572,0.755,0.105,0.19,0.0,-21.884733
40.25981,0.09247736,36.92133,39.502735,44.059006,7.1376762,106.541084,77.69969,47.473568,42.609108,1.253177,0.9187194,0.1970913,0.7645191,2.7011766,2.5040853,21.626871,12.606409,8.779768,3.2421572,0.5559836,1.0760285,2.6374996,7.0621266,0.67347544,32.565647,6.7839956,1.8153303,-19.073238,-1.3389875,0.014761866,1.776102,0.6712098,0.7074373,11.032394,0.254234,11.1806555,1.0130898,14.618867,1.0536603,768.2236,0.5495675,921.0782,0.39015797,-95.195885,-0.985936,1805.2325,0.21581942,876.32904,0.8606609,-75.25955,-1.1780196,2996.3843,0.13801694,783.0869,0.64963317,-77.52048,-1.1203797,-7.559873,-1.0669796,13.008319,0.80692023,0.104775086,0.4436839,-0.027093306,-0.40807918,0.8385552,0.6788486,11.545476,1.1039704,-10.440792,-1.7946622,6.8264556,1.8989749,-34.69892,-0.49117178,-0.23379673,7.2754354,-0.03245433,-0.006141232,0.039083347,2.5510206,1.0471205,0.625,0.375,0.20333333,0.07717224,-17.99002
39.74587,0.089016676,36.7256,39.168926,41.42683,4.701229,43.602673,11.4532585,12.403978,9.250341,1.2535794,0.7592396,0.2186501,1.1546917,2.385028,2.1663778,14.398531,13.479889,10.899726,2.4576712,0.46524614,1.0654752,12.903573,1.4072479,-6.44084,-2.4388382,-2.1582432,-7.2974358,-20.690971,-1.0258832,0.012057426,1.663433,0.6018664,1.0110335,11.672509,0.24686871,6.565775,1.4530002,15.574079,0.739711,664.7532,0.507617,1223.9989,0.392425,-65.89958,-1.3291645,1643.2734,0.21642038,824.62476,0.47354364,-52.002075,-1.4753331,2884.6462,0.15318824,680.6774,0.7487132,-56.816124,-1.2926029,-8.036378,-0.878669,17.714912,0.5487865,0.095054775,0.4560582,-0.019355953,-0.6359342,0.59763664,0.83003867,18.813656,0.7363812,-11.12177,-1.3242905,-3.586863,-4.655478,-28.466578,-0.6032947,2.617376,4.5796185,-0.013684191,-0.0039078416,0.02807396,2.0833335,1.0752689,0.72499996,0.195,0.185,0.044999998,-18.531197
38.48091,0.13984138,36.024826,38.615376,41.67809,5.653263,63.09495,34.63283,39.137096,28.52769,1.0387313,0.8116446,0.17650034,0.8439105,2.0157378,1.8392375,12.859944,7.1388054,8.45674,2.5086946,0.39254618,0.9716578,17.227865,0.9442433,-5.6383553,-3.7310188,6.4347544,2.8637087,-11.140507,-1.5881307,0.020735104,2.292361,0.69846874,1.1339546,11.20743,0.29788178,9.8765,0.6583618,13.670935,1.0242187,566.5312,0.57053447,1246.8652,0.338782,-50.139973,-1.5133289,1543.144,0.16515633,760.45526,0.501831,-39.10864,-1.5156432,2562.1172,0.14890718,675.9234,0.32536793,-36.724308,-1.6565412,-10.13507,-1.0144135,17.391726,0.74546367,0.090591125,0.48108822,-0.026612747,-0.3188113,0.45654213,0.827164,21.402706,0.52971464,-8.940353,-2.3338804,6.3777766,3.0073476,-15.037976,-1.05855,1.6780424,6.3332844,-0.043122258,0.0030118856,0.01515855,2.259887,0.58479536,1.5,0.0,0.19,0.0,-21.01506
39.606213,0.08700065,36.793133,38.590916,44.70861,7.9154778,26.80718,10.614387,20.536291,10.898867,0.93562084,0.91591036,0.18758394,0.5119034,1.9030925,1.7155086,12.965481,7.8547597,11.499218,2.624961,0.40553346,1.2112144,9.4772415,1.6863047,-0.13269278,-151.28166,3.5371106,3.6157548,-14.577746,-1.4112432,0.012191852,1.5148268,0.7009955,0.7665846,11.303218,0.2680816,10.809061,0.6011003,16.721718,0.6778776,578.8406,0.6206755,1059.1108,0.28160372,-109.70531,-0.83253956,1593.1482,0.19048704,770.29584,0.39755806,-69.83584,-1.1773337,2769.7937,0.12580581,675.8924,0.5642354,-71.649475,-1.1334356,-9.690806,-0.77891827,17.791815,0.5084322,0.0941272,0.4188918,-0.017718274,-0.7075685,0.57202834,0.8871042,16.96415,0.63361907,-5.5915527,-3.8093414,0.90904963,14.0373745,-25.562784,-0.5310165,-3.7887006,11.089207,-0.038273547,-0.00661424,0.032375954,2.688172,1.1049724,0.635,0.275,0.16333334,0.08956686,-21.540794
39.048523,0.09102879,35.60535,38.625168,40.568092,4.962742,26.117514,8.096072,18.524752,5.7136292,1.005094,0.8858998,0.25487715,0.49944243,1.9350697,1.6801925,13.227181,9.375782,12.531407,4.9153833,0.4380891,1.273249,2.3355641,9.205483,0.90564704,22.562689,7.661562,1.9557699,-15.556236,-1.2254934,0.016960606,2.1137147,0.7431065,0.75656945,10.590286,0.26680785,12.410441,0.60462874,15.725467,0.7700784,689.76245,0.5583878,1157.8279,0.38818598,-91.89793,-1.0082425,1649.7821,0.19187343,834.65985,0.5846573,-72.84691,-1.184946,2862.6602,0.14506646,603.71735,0.5433417,-74.19582,-1.1501703,-8.67488,-1.0669843,16.18745,0.64894414,0.106271826,0.29236987,-0.021027558,-0.59446084,0.6182028,0.9743764,15.264881,0.73677754,-6.882672,-2.9811583,4.927345,2.981068,-24.799572,-0.6350901,8.255661,-1.6301497,-0.049729567,0.0012340393,0.07584669,2.415459,0.4950495,1.38,0.0,0.305,0.055,-21.648226
38.919247,0.15758912,35.074543,39.841988,41.597775,6.5232315,164.51337,119.23627,23.623932,10.723374,0.875068,0.808429,0.17069487,0.73176384,1.64684,1.4761451,10.909198,7.62142,7.5185223,2.3702316,0.3419462,1.0389209,9.106059,1.6435529,1.050515,16.372347,10.807273,1.6466693,-16.791842,-1.237685,0.019180916,3.0320778,0.6568294,0.8558687,10.547672,0.5050854,14.511739,1.349698,13.169183,1.2409085,690.8968,0.5584771,1029.8853,0.3057607,-76.60413,-1.1566143,1816.0999,0.21356112,785.9231,0.71943855,-61.805065,-1.2279174,2911.5278,0.1666855,829.2974,0.70678735,-60.91702,-1.247376,-10.302148,-0.7005586,15.588092,0.60660344,0.07188551,1.0057524,-0.031069236,-0.28150603,0.44860736,0.7980664,14.56121,0.811671,-3.4760346,-4.9218135,10.622975,1.6434493,-25.414297,-0.6565138,-0.5035465,8.662467,-0.016743815,0.0001781368,0.05480973,2.1505377,1.1299435,0.66999996,0.26,0.12666667,0.06342099,-22.217672
40.545227,0.082359985,37.697342,39.658245,43.136505,5.439163,17.678745,17.190435,15.617905,3.2443013,0.9291773,1.0131986,0.15533392,0.4260307,2.0239146,1.8685807,16.2439,14.630334,7.317939,3.3535326,0.3539642,1.1977853,3.829157,4.570132,1.396267,14.199416,3.255397,3.5541062,-18.526909,-1.1549842,0.008753701,1.8072188,0.64665323,0.8535298,11.933282,0.25372827,12.057643,0.4358737,16.095499,0.8138166,726.8601,0.46947515,1036.04,0.33558533,-112.87261,-0.82576823,1821.9191,0.18964922,782.49774,0.79211694,-90.85729,-0.9913707,3005.4714,0.13330531,661.67883,0.5669911,-91.56698,-0.9787881,-9.271743,-0.9332105,15.061674,0.7189328,0.1006698,0.42049196,-0.028307527,-0.3968681,0.5838218,0.73310864,13.7631035,0.88552815,-8.073583,-2.456438,3.4113257,3.7340024,-32.57904,-0.46825564,-0.26756102,7.147018,-0.01086771,-0.0056247897,0.037336178,2.3584907,0.9661836,0.60499996,0.355,0.26999998,0.040824827,-20.584496
37.900776,0.12141308,34.642525,37.12084,41.009224,6.366699,125.8056,75.227165,49.9537,40.51406,1.0417987,0.8569824,0.20773347,0.6629419,2.0113046,1.8035711,12.802414,10.045282,10.031218,2.234521,0.40667498,1.0151123,13.88817,1.2192056,5.4113274,3.6809065,12.256058,1.3181187,-13.014224,-1.5885836,0.018854018,2.008358,0.6089499,0.71416414,11.033801,0.20886643,12.477844,0.8296246,19.188911,0.771718,719.81866,0.6013391,1072.8176,0.38481435,-47.05516,-1.5073643,1799.168,0.21423435,800.6393,0.4506688,-40.752228,-1.4734074,2969.8074,0.16933812,742.32,0.5156472,-42.45487,-1.39581,-12.422577,-0.91289145,19.806093,0.72818696,0.08826464,0.44914776,-0.023261162,-0.4315853,0.47813013,0.8681375,17.540253,0.7717483,2.405116,8.183525,12.482941,1.2888283,-18.892221,-0.9050103,3.589488,3.8385482,-0.025943091,0.009399418,0.03030793,2.1052632,0.5555556,1.5799999,0.0,0.19999999,0.0,-20.501057
40.346645,0.09636564,36.20047,40.5209,42.77352,6.5730515,24.043297,14.252993,17.649942,1.8989438,0.8130345,0.8572112,0.14510934,0.55613905,1.3411803,1.196071,8.9737015,6.4164906,7.604591,2.2620718,0.25241497,1.09313,8.255511,2.0356982,2.9660609,6.9118023,7.194574,2.3913388,-15.00002,-1.6613448,0.011765935,1.4692403,0.54181224,0.9701953,12.19943,0.20952764,13.65023,0.60038406,14.790552,0.7885522,598.81934,0.5720392,1210.8776,0.34354496,-81.2417,-1.1126919,1685.4701,0.20219588,707.7157,0.6064102,-59.5784,-1.221598,2699.0952,0.12257336,680.0033,0.45672253,-57.60634,-1.2838621,-10.4479,-0.73727906,17.238117,0.545037,0.09759733,0.5011625,-0.023626814,-0.5036434,0.3225926,0.8633987,14.818577,0.8537,-3.0385373,-6.1606545,8.854734,2.0957222,-24.960075,-0.7672087,-1.7270066,8.096394,-0.028356317,0.0026355244,0.02019349,2.0512822,0.5263158,1.49,0.0,0.19,0.02,-24.43137
39.7356,0.09620071,36.133472,38.707542,41.494,5.360527,19.813595,16.985508,16.786612,2.880541,1.0464827,0.921522,0.17168693,0.5872941,2.1994267,2.0277398,14.007548,9.483566,10.561134,3.6944072,0.41684452,1.099033,8.470903,2.0438867,1.3694532,15.751878,13.118118,1.1600434,-18.984371,-1.3327415,0.011363314,1.8994836,0.6701635,1.0741392,11.058743,0.27836254,14.623603,0.3398256,15.638551,0.85277426,609.19434,0.63898015,979.2987,0.3437843,-88.26466,-1.0147077,1716.49,0.23254621,746.49133,0.56113034,-61.841312,-1.2386031,2866.9133,0.15684983,673.8792,0.62473154,-60.248814,-1.2894064,-9.549333,-1.1240381,15.1339245,0.87959176,0.09293606,0.55189186,-0.024635443,-0.4310048,0.5479323,0.84540015,13.986023,1.0561532,-3.3963375,-6.6214447,13.746721,1.1630291,-29.181847,-0.68983626,-4.2997723,12.042088,-0.033248257,-0.0005516854,0.03550835,2.0408163,1.0471205,0.71999997,0.29,0.14,0.045460604,-20.925058
39.71933,0.13916714,36.821095,40.28448,45.899708,9.078613,623.1332,562.8687,31.27317,25.896439,0.8558782,1.0170114,0.11573932,0.5313955,1.8956509,1.7799115,11.389567,9.900619,7.7133203,3.832578,0.3446502,1.1857499,6.516164,2.7427537,3.3618507,5.7787585,11.288605,1.2480885,-16.291601,-1.5050101,0.019144969,2.289346,0.79759187,1.1742666,11.191227,0.33353862,13.377143,0.9314958,14.309646,1.2289429,687.03906,0.5481459,1021.87463,0.2904227,-101.31654,-0.9024854,1837.258,0.21224833,837.76,0.7254453,-84.57515,-1.0155076,2942.136,0.13958122,662.28235,0.5744476,-82.86657,-1.0504229,-10.056144,-0.99493456,16.570871,0.7588513,0.08317296,0.7970347,-0.027945515,-0.43776673,0.50435555,0.7906094,14.288823,1.0709242,-3.823813,-5.438672,11.641168,1.3376448,-32.484177,-0.48374447,-5.9655676,14.39427,-0.048804414,-0.0057155685,0.07482178,2.0618558,1.5873016,0.39333332,0.40119267,0.21,0.021602469,-21.812437
39.16419,0.08853971,36.038628,38.897316,40.45037,4.411743,25.11608,5.181246,16.532976,2.182621,1.1555567,0.82673603,0.2251627,0.9086604,2.2893267,2.064164,13.309845,7.947555,9.876109,1.5470173,0.45653582,1.0241126,11.743741,1.5553192,-1.6044331,-11.833198,-0.034869663,-424.60626,-16.571592,-1.3875105,0.008707069,1.3044336,0.58689433,0.7257626,11.583108,0.24661224,9.873005,0.648824,16.037283,0.75296104,577.51794,0.5474863,1146.8662,0.2841868,-91.80121,-1.0012821,1584.0968,0.24703255,805.1085,0.3297264,-58.26966,-1.3611346,2747.401,0.16452557,530.1875,0.54362017,-61.55504,-1.2655715,-8.281432,-0.9812795,17.412626,0.5953951,0.093274325,0.36745083,-0.016174583,-0.80297256,0.6002915,0.7697963,19.253225,0.6801252,-7.7652206,-2.2671912,-2.3816288,-6.566881,-25.182495,-0.77438754,-1.2400119,7.641637,-0.026077593,-0.0027902597,0.04729661,2.1505377,0.5524862,1.37,0.0,0.205,0.015,-19.963974
39.49663,0.099093385,35.129063,39.716736,42.142494,7.0134315,114.30957,128.67181,37.510803,38.856075,1.1630783,0.7268328,0.22561166,0.97659874,2.1212516,1.8956399,10.936429,6.9906254,9.770051,4.187081,0.39453012,0.90050775,8.524826,1.8178582,-6.9917526,-2.7795308,2.3804154,5.857443,-19.742601,-0.9766509,0.013735441,2.362438,0.59816617,1.0088722,10.75068,0.31485856,10.158451,0.77777046,14.286693,0.82578045,810.7395,0.45571166,986.37585,0.43253234,-57.760704,-1.4383024,1827.0062,0.2066495,769.1766,0.57755005,-49.542435,-1.5204979,3156.6504,0.13031974,566.8933,0.6631864,-53.62283,-1.361741,-5.980421,-1.5079459,14.775789,0.70046204,0.093297765,0.4648997,-0.017177556,-0.8318011,0.48959702,0.71149075,13.809366,0.9210771,-11.002417,-1.7704539,1.6405113,8.688842,-26.958004,-0.5688921,2.3894413,4.2742596,-0.017706968,-0.0001625479,0.07693254,2.0,1.0256411,0.77,0.26999998,0.12,0.049665544,-21.300848
39.428825,0.094578646,36.238194,38.83027,41.567833,5.3296394,32.805073,5.427784,15.207303,2.547456,1.0761487,0.78248984,0.2376753,0.88776004,1.972347,1.7346717,14.713162,9.927017,9.459487,1.3646611,0.42655495,1.1025585,14.582582,1.104937,-1.0612701,-18.29807,7.327738,2.4189434,-18.435606,-1.0464174,0.008837891,1.2961483,0.556529,0.86724293,12.103859,0.21367861,11.331155,0.78811485,16.151455,0.75348985,572.2975,0.60088617,1170.4828,0.2899835,-57.865414,-1.3436228,1660.2843,0.2284847,815.22424,0.74921006,-40.519085,-1.432572,2684.0078,0.13232432,737.7009,0.5538175,-39.232174,-1.5072671,-11.214844,-0.7035793,18.219639,0.57704777,0.08193736,0.5817866,-0.030405065,-0.39811978,0.50154364,0.95360994,18.586792,0.679456,-3.605012,-5.443283,7.203581,2.3186886,-23.421028,-0.69936186,2.6519463,6.62419,-0.005801906,0.0050043077,0.03135546,2.2222223,0.58479536,1.5,0.0,0.089999996,0.07,-20.493645
38.690784,0.09512022,35.019215,37.893368,41.228966,6.209751,66.386345,54.71446,11.96677,6.7781944,0.9841911,0.8246291,0.18068679,0.7699408,1.8980279,1.7173411,14.440849,13.299609,9.943161,4.096947,0.37700376,1.0916172,10.758037,1.6139199,-1.7342564,-9.992219,0.4773231,33.701004,-17.4364,-1.027159,0.009016771,1.4118514,0.5848848,0.9756552,11.301542,0.24099888,9.956328,0.9722341,17.904318,0.6289105,749.6981,0.47277674,1052.8503,0.30449045,-65.27228,-1.3325592,1764.6445,0.20762748,824.46436,0.56730646,-57.89832,-1.3528317,2952.3667,0.15129848,652.28534,0.7394975,-61.931717,-1.2220255,-8.958285,-1.0152829,18.980686,0.5296167,0.09000633,0.4675511,-0.019358616,-0.91091776,0.4975086,0.82814234,18.021166,0.7021755,-5.6562133,-3.15651,0.5489837,32.874622,-24.749857,-0.571715,-0.15795952,7.4106064,-0.018045528,-0.0064672143,0.02479189,2.0725389,1.0638298,0.71,0.14,0.13666667,0.05436502,-21.063168
39.772346,0.08770264,37.212315,39.114838,43.155483,5.9431686,30.9983,13.100757,23.168774,23.8538,1.1023123,0.850689,0.19371104,0.82067347,2.0151918,1.8214808,15.921948,8.9468975,10.251509,2.3360534,0.49245724,0.9357648,2.163868,8.163552,3.065309,6.0502286,13.526433,1.4171121,-15.113528,-1.445145,0.010916342,1.2887181,0.7363401,0.91127205,10.116647,0.29895926,16.322432,0.37868407,12.074174,0.9604702,654.84924,0.63326025,905.81757,0.3666674,-106.495605,-0.85653,1799.8156,0.21611954,587.11053,0.44064456,-76.759125,-1.0924596,2962.3833,0.16493945,612.1115,0.45286956,-72.710526,-1.1910756,-6.542297,-1.3055185,11.854602,0.9036589,0.09652043,0.41772032,-0.023674633,-0.50980073,0.7255387,0.5496257,9.48305,1.2806063,-5.2713594,-2.9734714,15.786814,1.3862605,-27.251574,-0.58285743,-0.461089,7.243545,-0.02831321,-0.0047065346,0.034905825,2.2099447,1.1363636,0.59,0.26999998,0.17666666,0.061282586,-19.675009
39.235134,0.09540609,35.718483,38.200897,41.571697,5.8532143,8.607674,6.2872844,17.574566,4.6199164,1.0139844,0.9193187,0.19074516,0.5373426,2.1403456,1.9496005,15.37205,12.875219,8.376278,3.1527143,0.36607203,1.1404885,7.781729,2.2839882,6.4472013,3.6363723,6.534045,1.8960693,-16.787033,-1.4930699,0.010158528,2.1628366,0.58196217,0.9588508,11.706599,0.2504992,18.839445,0.46264434,21.828184,0.66055566,635.3324,0.6227691,896.71625,0.309017,-72.82189,-1.235558,1676.3336,0.24243075,651.4497,0.62454545,-54.03524,-1.378124,2929.1062,0.15156226,659.83044,0.5677144,-58.048515,-1.2502205,-11.546249,-0.86778146,17.576633,0.6769756,0.10593093,0.40917,-0.023464618,-0.6162504,0.46539673,0.91389745,14.609069,0.922252,1.5319089,15.52765,7.463107,1.749312,-26.510008,-0.72128326,0.5931204,5.789817,-0.027870711,-0.00044047774,0.024315381,1.8348624,0.93896717,0.835,0.185,0.13666667,0.07586537,-20.275608
38.606457,0.14046298,35.51697,38.278076,41.67424,6.1572685,98.03002,60.545662,14.582391,8.977331,1.0146028,0.90560156,0.16861355,0.67532504,1.9635038,1.7948903,16.11298,7.7767997,8.807514,2.3885639,0.39465016,1.0616772,11.696174,1.3311993,1.0410634,20.878315,9.464167,1.7623355,-16.127998,-1.2814951,0.02362828,2.4474013,0.82824,0.9521691,10.949097,0.3220107,9.598746,0.8240092,16.193295,0.74943006,748.95844,0.53327435,1108.1035,0.41396362,-61.897263,-1.3620337,1831.3923,0.17459396,818.2196,0.7372528,-55.751297,-1.2643548,2942.316,0.1278227,765.9582,0.70558584,-54.945248,-1.2856061,-11.354147,-0.71365315,17.026293,0.6191576,0.08313003,0.7537156,-0.02790004,-0.38779995,0.49954575,0.84167045,16.75407,0.6972683,-3.1403646,-7.2172275,10.105147,1.6967652,-23.376852,-0.7316569,-3.8971844,10.646516,-0.019019524,-0.0053931484,0.032849863,2.1276596,1.6483517,0.47666666,0.34682688,0.16,0.04,-20.286041
39.91084,0.08922877,36.254143,39.639633,42.083977,5.829834,47.412838,27.335365,8.063161,7.9343033,0.98242503,0.667564,0.23555417,0.9085494,1.6517534,1.4161992,10.956021,5.443308,4.847333,2.7480989,0.36075976,0.9545068,8.649892,2.7868404,-1.4787061,-12.592273,5.818727,2.3595662,-17.057636,-1.1742625,0.010537563,1.5655904,0.57522696,0.75805086,11.450847,0.23056997,8.92115,1.0096508,13.675354,0.89203715,641.72974,0.5589776,1089.7559,0.30100986,-81.36589,-1.1026654,1752.6218,0.22133076,885.3101,0.5310439,-60.279182,-1.2842416,2773.676,0.16056408,867.0144,0.49220255,-60.10014,-1.2947567,-8.816432,-1.0386907,14.67065,0.80554867,0.08434115,0.66357124,-0.030426586,-0.3626555,0.45224366,0.7781387,17.994812,0.9365974,-8.100635,-2.0108354,6.497,2.2331226,-25.977295,-0.5649647,8.765036,-1.8287189,-0.02244839,0.0025340705,0.111501224,2.1276596,1.0989012,0.685,0.195,0.205,0.005,-22.822836
38.89546,0.11617668,35.868027,38.688744,40.93788,5.0698547,97.670715,77.52431,25.701286,12.238665,1.0337393,0.8248178,0.18492723,0.9060443,1.9518952,1.766968,13.227127,7.2578115,9.833896,3.422822,0.37191647,0.99618745,9.904028,1.6806595,-0.78319204,-25.54045,5.5272026,2.849866,-17.422403,-1.2253947,0.013763353,2.0603468,0.66071516,0.77461654,10.846626,0.29972205,9.55747,0.8749998,17.501287,0.78742814,701.3696,0.5048684,1194.1005,0.37515184,-62.22613,-1.3531882,1763.5486,0.17346427,801.60376,0.6198822,-52.069077,-1.3672389,2951.1719,0.12090815,696.3495,0.5906945,-53.568382,-1.3180095,-10.832425,-0.93906164,17.052748,0.7583713,0.094345465,0.47419733,-0.02645555,-0.41916284,0.46664837,0.779437,15.295983,0.8886265,-4.861524,-4.1847386,4.505197,3.555306,-24.65959,-0.71539503,-0.013468537,6.7974854,-0.027138485,0.0008447329,0.025104634,2.1857924,1.1235955,0.71,0.24,0.103333324,0.06342099,-21.382877
37.908546,0.13048218,34.532917,37.39351,40.911736,6.3788185,89.8059,71.96618,50.34634,35.1502,1.0972224,0.83804166,0.24340509,0.7373105,2.0495083,1.8061032,15.593213,12.287751,12.208751,5.592484,0.460433,1.1430387,14.730083,1.039463,6.1974697,2.9995577,12.113781,1.3825916,-18.891804,-1.0826794,0.021746948,2.6563852,0.72179383,1.291053,11.092455,0.29190546,12.6619625,0.68772125,18.933947,0.7205909,667.66833,0.5596399,1067.42,0.31390247,-44.328922,-1.604497,1738.3024,0.19685335,825.3071,0.61978537,-43.98188,-1.3452355,2920.618,0.14609547,790.07886,0.5638715,-43.083862,-1.3776536,-13.61646,-0.75209624,19.49235,0.645809,0.09232066,0.40430057,-0.0246296,-0.33993143,0.53372574,1.0074252,18.107914,0.66932994,3.8986568,4.8728614,13.481406,1.2613482,-24.01389,-0.73490363,1.5771233,4.4563694,-0.012465685,-0.0011609187,0.0415896,2.4752476,0.5102041,1.7199999,0.0,0.22,0.0,-19.616314
39.53537,0.12743072,36.469063,39.588665,42.25605,5.7869873,87.62224,30.027855,20.426788,3.0534391,1.0327654,0.7726992,0.1996244,0.8696129,1.9242015,1.7245771,14.306144,8.119145,7.0651875,3.4795623,0.36105904,0.9767297,13.303985,1.163768,1.7683609,11.650814,-1.6225959,-8.888253,-27.237385,-1.0776856,0.013191483,2.0822682,0.6354283,0.85110945,11.495863,0.25220382,7.607689,1.0588733,17.04652,0.74966586,578.84357,0.5999231,1094.2942,0.30671248,-67.69014,-1.3112075,1504.5051,0.23218726,726.69916,0.5033167,-51.18533,-1.4736608,2879.1392,0.1279561,634.62805,0.5843059,-55.43031,-1.3243201,-8.398569,-0.8527818,17.489597,0.5832609,0.09042327,0.59246844,-0.026423845,-0.4904831,0.46088487,0.7534483,16.862938,0.7504341,-3.5278273,-5.817278,-4.9911776,-2.7949743,-39.314915,-0.5633929,-6.0193605,13.771775,-0.037793178,-0.00065819774,0.0516305,2.1164021,1.1111112,0.705,0.195,0.175,0.005,-21.045856
