F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp
39.103176,0.06489471,36.69497,38.568146,41.502136,4.807167,43.427376,16.252825,44.590122,32.127007,0.24551852,1.1707215,0.010120661,0.07209124,0.53494376,0.52482307,5.478143,3.0651271,5.285073,2.8547535,0.11230966,1.3595457,12.23324,1.1705264,-3.207298,-4.374758,0.3108212,33.31461,-7.175799,-2.1806192,0.025851168,1.4924742,1.0239065,0.60305905,8.796704,0.50663507,10.352243,0.88161886,21.326572,0.5107347,633.3292,0.38386542,1316.4688,0.24343394,-148.53316,-0.5577155,1698.8235,0.20649363,885.18964,0.3664026,-132.46844,-0.6547015,2816.4128,0.10724428,759.04706,0.48815063,-134.99506,-0.6171038,-12.591402,-0.57815164,23.411882,0.3418859,0.11732152,0.291467,-0.013725369,-0.9481702,0.25895444,0.56064117,25.538734,0.44885677,-4.3250885,-3.809809,-0.6525838,-22.99434,-20.344778,-0.8209746,-2.144951,12.763777,0.05869812,0.012964206,0.027678996,2.3121388,0.87976545,0.42,0.08485281,0.52,0.43168274,-38.857204
37.358704,0.15270357,34.562088,38.03843,40.319954,5.757866,133.1802,106.75297,5.171709,38.33819,0.35033834,1.3607783,0.0025807142,0.025045883,0.74886465,0.74628395,11.257507,6.159336,10.097819,7.290343,0.20860435,1.4848303,9.717393,1.8774294,0.68244475,23.117376,0.4805351,24.477034,-7.118655,-2.7513995,0.03961066,2.0755088,1.1109656,0.61521304,6.521149,0.7197685,6.739129,1.5957674,19.655962,0.80603606,647.22455,0.50719285,1244.7474,0.28333133,-150.38264,-0.5560711,1551.853,0.2198468,933.8657,0.32133213,-131.08957,-0.6832824,2719.463,0.09109514,709.98834,0.57335496,-134.20123,-0.6364657,-9.79874,-0.9826357,21.161007,0.47374177,0.12506293,0.2972038,-0.0128375925,-1.2427756,0.5440033,0.5246745,25.02307,0.6549639,-7.798898,-2.5366242,-0.29628637,-56.68387,-24.924181,-0.89161146,-0.8284856,9.003167,0.08165406,0.012436839,0.017337058,2.247191,1.1396011,0.315,0.20910524,0.53749996,0.43222535,-34.138103
47.367153,0.085817195,45.017902,47.476196,51.281593,6.263691,146.596,125.18439,53.503166,27.199808,0.456871,1.2200924,0.010793264,0.23897807,0.94807243,0.93727916,7.126319,4.02109,6.87579,4.635326,0.25771937,1.4669818,3.7519064,2.543447,-12.436936,-1.3037132,-1.9296124,-6.1543913,-16.90024,-1.2198395,0.05014818,2.1493843,1.1210587,0.6323322,7.9595747,0.8126272,2.1497672,4.0842447,5.6121306,1.7685959,925.67664,0.34883192,837.0347,0.39658055,-121.463936,-0.7356605,2023.5612,0.18207721,702.03345,0.43697342,-104.3955,-0.86022544,3064.1345,0.10346082,739.50995,0.46221247,-105.01905,-0.8455614,-6.326484,-1.2305527,15.717514,0.43628767,0.1567942,0.2748609,-0.0059642866,-2.0737934,0.4805983,0.8591761,8.289316,1.155299,-22.584337,-0.6686633,-6.0879087,-2.380717,-31.37318,-0.5547607,0.8287634,6.03753,0.103177056,0.0060539595,0.011283039,1.8957347,1.4388489,0.35666668,0.30955166,0.4675,0.36478588,-32.2174
42.38083,0.1577648,37.02601,42.29039,47.134407,10.108398,102.95171,15.871696,82.6758,29.63211,0.1721243,1.3381004,0.0025487845,0.020425497,0.34138763,0.33883885,4.5847907,3.4021416,3.870563,2.4336162,0.06892298,1.5053825,6.486097,2.3620589,2.326352,4.5569015,-1.6133785,-8.198808,-8.18234,-2.0917833,0.049854495,1.1491843,1.3438827,0.58363384,4.195169,1.6644695,6.467936,1.5091804,12.128777,1.6634688,718.83093,0.46148604,1067.7441,0.40164787,-152.05624,-0.52970105,1720.651,0.25787675,1012.84686,0.52638626,-132.56746,-0.6619274,2857.758,0.14124438,661.7941,0.57860297,-134.733,-0.6342965,-7.573742,-1.7004728,17.878714,0.83264947,0.12671864,0.30599764,-0.010701047,-1.342039,0.16699918,0.65665734,11.936722,1.6669483,-1.4250281,-8.98728,-6.409616,-2.820457,-23.98683,-0.76324105,-2.5440078,11.1237,0.107821934,0.012541441,0.01789924,2.444988,1.2376238,0.288,0.1355581,0.415,0.40639678,-44.79683
35.31867,0.07061833,33.58536,35.698715,37.524223,3.9388618,68.43346,34.203793,33.341766,21.74572,0.11024091,1.1642894,0.0010739751,0.028282668,0.2380687,0.23699473,2.587902,2.1188476,2.3916202,1.8571206,0.030699566,1.4861921,9.269185,1.9516556,5.6391125,1.8440561,0.02637135,361.7684,-2.600511,-4.969669,0.023834055,1.6997795,1.0066795,0.7156616,6.7684627,0.776844,5.9741845,1.5034992,24.11361,0.49574372,523.854,0.5069817,1127.0297,0.29093206,-155.40018,-0.51343006,1519.9138,0.23786654,769.92554,0.41642272,-141.68585,-0.59197414,2625.3035,0.13464557,698.61,0.48285738,-144.2817,-0.554404,-12.948852,-0.72086304,24.331087,0.41737825,0.14050569,0.19749747,-0.017853724,-0.60883385,0.08150078,0.5725575,23.415518,0.76034844,6.2386713,1.8926343,-1.5254396,-9.0641985,-15.315498,-0.99258083,-2.4202647,11.196072,0.10989134,0.012528897,0.010581338,2.2099447,1.4005603,0.22,0.1219836,0.47,0.44366652,-49.334396
28.516472,0.45434886,22.704262,23.132048,23.982948,1.2786865,72.18299,49.188843,205.23625,0.0,0.050324567,1.1841376,0.0015795464,0.014398188,0.11597431,0.11439476,1.0964286,0.9777649,1.2851819,0.8404196,0.009384038,1.3590846,6.4310393,2.6057386,3.9473228,2.3990824,5.725274,1.6675342,0.5055859,17.653437,0.028643012,0.85867053,1.1193457,0.6299873,2.1798162,2.0365644,5.21153,0.59169096,25.010462,0.74217695,497.87732,0.48826277,1048.9536,0.2885197,-173.38031,-0.37554607,1501.9182,0.22965758,813.9563,0.40385145,-172.16316,-0.3714718,2650.7869,0.13749717,578.596,0.36565223,-172.54907,-0.36535865,-12.239868,-1.1997147,21.840395,0.7154058,0.10032305,0.20107104,-0.012765569,-0.79304504,0.026500462,0.37084416,21.841106,1.040594,13.2218485,0.6971703,12.943881,0.9323202,-8.224239,-1.0018594,-1.4253062,10.786575,0.10849589,0.012242928,0.008555646,2.0833335,1.8126888,0.068333335,0.024776781,0.39,0.5329433,-60.36012
52.954254,0.084719114,50.62979,54.22216,55.91645,5.2866592,100.56479,100.56181,82.18126,59.725975,1.0719126,1.3103496,0.10099108,0.42324045,2.040349,1.9393579,22.959736,12.718575,16.928953,5.767338,1.0746205,1.8967589,-1.1779487,-8.018616,-15.730213,-0.9302923,-11.245104,-1.134252,-16.236664,-1.3556259,0.038672604,1.43233,1.0576366,0.5149402,7.613832,0.87412,4.208608,2.8307464,8.688305,1.2133945,1091.2903,0.20933115,688.33167,0.44414908,-136.40355,-0.6585898,2173.502,0.13266319,713.5271,0.59515274,-121.97863,-0.7372193,3165.649,0.096828036,617.3757,0.68922865,-123.2218,-0.71793854,-4.4666157,-1.1984648,14.926924,0.45778903,0.08221313,0.59500164,-0.012227917,-0.8112864,2.4846191,1.0188769,-0.6093587,-16.458246,-27.625261,-0.50947064,-20.25739,-0.6430353,-38.461983,-0.37150806,3.8088048,8.195823,0.052544907,0.00663261,0.046135604,2.3136249,1.0416667,0.39999998,0.49132472,0.42999998,0.3562583,-17.990276
46.130444,0.13093977,42.01459,47.378033,50.922504,8.907913,152.69685,74.42536,103.189255,78.94405,1.2075853,1.3378445,0.008029524,0.45864376,2.6418447,2.6338153,26.075647,14.403862,26.509329,16.67246,1.3684729,1.9141725,2.5900922,4.5267715,-10.908111,-1.9183627,-6.3249984,-2.092373,-14.4756565,-1.4091408,0.06131783,1.4074593,1.2421899,0.62021416,4.6660185,1.1922519,6.001513,1.568555,12.835273,0.9110827,848.4158,0.40546894,968.69244,0.3564277,-127.142334,-0.76122844,1867.5098,0.20026657,828.78613,0.42307934,-108.330025,-0.88463855,2903.9407,0.116882496,745.3732,0.6465226,-110.63245,-0.8452532,-3.373674,-2.475628,13.828875,0.5499291,0.11893326,0.41379878,-0.006069468,-2.452263,2.8271222,1.146372,6.133573,1.9063078,-26.387932,-0.7829067,-12.796831,-1.0848491,-31.436737,-0.54041123,-0.454055,7.5696692,0.09108204,0.012288168,0.109009914,2.050114,1.1520739,0.404,0.16402438,0.44,0.41631716,-18.452406
34.472874,0.07290745,32.182022,34.270233,35.994545,3.812523,72.99981,47.08115,23.1897,7.8096986,0.09056973,1.4358511,0.0010339657,0.007749286,0.21818317,0.21714921,3.091611,2.7008,3.0929587,1.6253765,0.027405962,1.6120553,9.427946,1.5869795,4.9689045,1.9079891,3.718555,2.5875993,-3.71005,-3.3104577,0.028259588,1.7001438,0.9493578,0.61870664,7.690479,0.43077418,5.7560215,1.4416611,25.21344,0.3253343,511.54218,0.4120401,1101.4218,0.2498496,-151.68936,-0.5406479,1549.367,0.20699406,741.7209,0.37808052,-148.66939,-0.5336006,2672.7883,0.13951902,646.614,0.44875002,-150.9935,-0.4996431,-12.995925,-0.63102394,23.556452,0.41077554,0.12738761,0.20197643,-0.013314033,-0.70550144,0.081479944,0.570995,25.4809,0.6116532,7.869885,1.785493,6.450477,2.3174438,-14.188294,-1.0620273,-3.3712606,10.652191,0.12308825,0.0148505615,0.009603328,2.484472,1.5772872,0.174,0.09891411,0.36499998,0.46392348,-49.740227
39.088825,0.07409022,37.69617,39.185017,41.19251,3.496338,122.79085,184.59787,27.294224,18.397114,0.09258027,1.5620233,0.0010339657,0.008564685,0.19499491,0.19396095,2.1472826,1.6356076,2.3324368,1.5105784,0.02774287,1.8128151,5.372311,2.4319022,0.025440319,306.87082,0.7766014,11.240772,-8.7469845,-1.7241296,0.028844174,1.477314,1.0239466,0.6408868,8.755189,0.53481406,9.793394,0.9764739,20.552616,0.32554942,517.3048,0.45845866,1096.7317,0.29970652,-182.17581,-0.300252,1572.3364,0.22667898,705.00287,0.4708622,-156.24121,-0.49180925,2652.1567,0.12683865,596.92725,0.5985564,-157.18008,-0.47761402,-12.003075,-0.69777226,20.5204,0.44317037,0.13053343,0.23407285,-0.017799113,-0.69850236,0.10245274,0.50866246,20.057236,0.65353674,-5.6911077,-1.8743609,0.6766552,23.110739,-28.565187,-0.54714835,-0.30925682,6.576352,0.11711867,0.010931565,0.0053271838,1.8348624,0.92807424,0.255,0.23764469,0.64,0.482825,-48.601334
37.69714,0.11061836,35.832207,38.37659,40.79567,4.963463,-60.410435,55.382572,17.366457,0.10267639,0.12790851,1.296653,0.003210598,0.014295339,0.26850173,0.26529112,3.227658,1.4569294,3.3987248,1.5663689,0.03385485,1.4083762,7.565679,2.025806,0.5870318,17.29125,3.0521464,3.2154593,-9.565304,-1.817863,0.025368955,2.4311218,1.0688547,0.7386276,8.730208,0.48389447,5.540227,1.998215,17.552248,0.43846714,576.60785,0.4572443,1019.17725,0.22934458,-158.49954,-0.48399413,1649.7522,0.21000071,658.5581,0.42471915,-139.41914,-0.60648286,2763.1636,0.10977353,705.4002,0.48836827,-141.29718,-0.57810885,-9.925273,-0.8937944,19.02247,0.522379,0.12993486,0.22633512,-0.015293278,-0.7654734,0.08621845,0.51962125,19.64646,0.75466824,-5.4002266,-2.4787736,4.1968036,3.3285496,-27.060122,-0.5673742,-1.1752167,8.030786,0.108875245,0.01178465,0.011631519,1.9662921,1.4245014,0.222,0.12367699,0.38166666,0.45546374,-49.02948
38.99665,0.14481774,33.043446,39.958702,44.539833,11.4963875,145.48775,157.79732,24.083725,2.0809488,0.16859218,1.3232446,0.0010339657,0.01977864,0.36968008,0.36864612,5.1276197,3.1484444,4.799851,2.7883751,0.053405967,1.4699279,6.9290147,2.1541743,-3.476996,-3.502834,-0.18050821,-59.327507,-8.412685,-2.0790246,0.013552292,1.0649462,0.99922174,0.6761807,8.33559,0.55534005,4.382269,2.0569918,14.407483,0.7506774,642.2889,0.58332646,973.0622,0.3461827,-150.15941,-0.5493517,1648.2634,0.23294957,781.3538,0.3734129,-131.09651,-0.68889195,2728.0908,0.13039543,588.0609,0.6473976,-133.52321,-0.6513172,-9.209916,-0.8099467,18.613989,0.43827352,0.15254763,0.22921452,-0.008881178,-1.3010175,0.13807093,0.5128462,17.85701,0.88211733,-10.699849,-1.5482837,0.73540014,23.001255,-26.319958,-0.6435825,0.7121143,6.707926,0.11737911,0.016271899,0.007166374,2.0648968,0.5988024,0.61,0.29,0.69,0.40307152,-44.59055
46.746452,0.1155065,43.50699,47.736908,51.280396,7.773407,56.764862,33.971676,42.568874,20.679413,0.4660793,1.1286663,0.011249433,0.2792743,0.80460584,0.7933564,11.452572,8.1588745,8.248001,4.7049947,0.2854066,1.5059935,2.933597,3.715684,-14.917237,-1.1423336,-2.7021377,-4.800188,-18.515482,-1.1048098,0.05782014,1.707758,1.0334399,0.53887135,7.10453,0.7300234,5.1715403,2.189721,11.280286,1.0282145,851.0868,0.42465115,876.86566,0.32496265,-132.3843,-0.6778391,1932.4315,0.2155396,726.33685,0.39727968,-114.02989,-0.80980176,3003.4348,0.13210934,726.4985,0.5435534,-116.10767,-0.77474207,-4.387462,-2.1026542,15.1641035,0.6240268,0.14177902,0.30628407,-0.0067090318,-1.6670644,0.5782342,0.8385504,8.23203,1.3493434,-25.526127,-0.6929786,-8.3958025,-1.9610405,-35.96391,-0.48356977,4.099108,3.756027,0.11688357,0.008677728,0.049687795,3.4965036,1.1792454,0.382,0.37748644,0.37,0.41773197,-33.36893
35.85712,0.16523445,33.561092,37.77566,39.20077,5.639679,90.79357,99.8453,42.262955,9.823778,0.108789615,1.3526258,0.0010339657,0.009278597,0.21456411,0.21353015,2.7796106,1.4606344,2.9730096,1.7948312,0.031271655,1.5460382,8.691696,1.7914418,3.2029357,2.9567754,2.7388556,3.7087464,-6.4913816,-2.66376,0.021262225,1.3666575,1.0732704,0.60119545,7.811316,0.5008592,7.3171177,1.3805257,24.386868,0.28947416,501.52225,0.3160946,1066.7882,0.25446767,-160.71255,-0.4699494,1578.612,0.18572462,690.1451,0.46117377,-144.11014,-0.5707679,2704.3118,0.098763004,666.093,0.48429623,-146.37572,-0.5382647,-11.944702,-0.7219125,21.015434,0.510732,0.12826985,0.25273055,-0.01942573,-0.5812726,0.08556602,0.6068669,22.525925,0.69202334,-0.2350464,-55.308758,3.9444814,3.8532372,-26.19158,-0.63832945,-2.9549375,9.993894,0.10506408,0.013886271,0.012922881,2.3391814,1.4836795,0.196,0.11976644,0.38,0.43950728,-49.732903
37.110188,0.227944,30.74717,39.092793,43.036118,12.288948,225.77434,210.75383,82.89608,102.452705,0.2980405,1.4730359,0.0010339657,0.015954815,0.5897611,0.5887271,8.175951,5.756526,8.499324,4.785067,0.1532384,1.7082945,9.508163,1.2883077,-1.9554489,-5.8385043,3.4331434,3.1448817,-9.869562,-2.0668826,0.071463354,2.0699809,1.3226398,0.7129085,5.6588516,0.92108566,2.3867545,5.3766866,10.510717,1.0315727,603.52576,0.5866645,995.6022,0.35970187,-146.96217,-0.5760183,1676.7898,0.22773726,689.35754,0.5057749,-123.68923,-0.7313789,2749.6426,0.14322402,577.829,0.53062534,-124.91722,-0.7120111,-9.177575,-0.78641254,18.383854,0.40731105,0.13633934,0.2500125,-0.011602582,-0.9110343,0.3682921,0.8146029,17.720345,0.7058449,-8.773948,-1.6533458,6.334935,2.4130762,-27.264095,-0.7882373,-3.2352724,10.4081135,0.10812367,0.014274102,0.011030822,1.7045455,1.1527377,0.35,0.36311153,0.49249998,0.46772718,-36.53207
46.57621,0.11824991,41.99671,46.329433,51.923336,9.926624,311.25552,329.60632,39.400764,10.882427,0.57391566,1.4410602,0.0049849194,0.052057862,1.1866179,1.1816329,17.228312,13.314126,15.098068,10.166076,0.48675132,1.6819996,3.8138785,3.0228465,-7.1335206,-2.4632614,-2.294979,-5.182605,-13.95287,-1.6699679,0.03193104,0.98775274,1.1122625,0.51273406,6.3291664,0.6134943,7.319733,1.6394576,11.267397,1.0593714,906.818,0.37396353,789.2397,0.3822507,-147.44014,-0.56836826,1981.8405,0.18062815,625.8907,0.4883297,-130.6607,-0.6815363,3045.302,0.10438793,563.4783,0.51097065,-131.73083,-0.6654564,-6.2401066,-0.9951413,15.076748,0.47184002,0.13762379,0.32514447,-0.013540047,-0.99843,1.269478,0.71285224,6.8767724,1.7388947,-23.587065,-0.6890167,-6.889117,-2.3695736,-39.690914,-0.46281043,-3.9234262,13.7195835,0.08278439,0.011391739,0.03891583,1.6853933,0.85470086,0.4333333,0.2982542,0.71,0.4181706,-28.162884
41.26601,0.1419697,37.52737,43.3949,45.41492,7.8875504,9.526665,59.143456,90.97766,27.099571,0.3274365,1.1096158,0.012530036,0.1970286,0.656527,0.64399695,8.4411335,6.453191,6.8373666,4.2301273,0.15780257,1.4118541,6.3822465,2.1442971,-2.481629,-5.2474656,-7.050817,-2.3218892,-10.138324,-1.9507031,0.034924563,1.5171738,1.0813984,0.55124843,5.6353593,0.9325126,4.756538,1.7302096,14.764407,0.7136099,699.9395,0.46919158,1149.075,0.31772894,-144.70564,-0.58226997,1701.6614,0.22923835,815.004,0.38022706,-122.295265,-0.7409466,2863.2673,0.13279608,536.5413,0.47410193,-125.05272,-0.6944496,-7.059808,-1.2276679,18.354027,0.5106746,0.15290935,0.30435556,-0.005238542,-2.700156,0.35589254,0.6356589,13.294271,1.0486875,-9.491413,-1.4993067,-14.641706,-1.3760965,-25.615929,-0.83475745,-0.46912012,9.049536,0.096786514,0.009402563,0.022268934,2.3316064,1.5748031,0.25333333,0.20196258,0.30857143,0.32010835,-37.78985
38.536575,0.14501795,36.22716,40.193623,42.79078,6.5636177,123.23096,93.70549,46.513653,29.20285,0.09065947,1.2989278,0.0025511014,0.012997358,0.19870071,0.1961496,1.6937214,1.1618237,1.8090389,0.76546514,0.026845345,1.616596,7.8201113,2.0812104,1.7693721,5.821123,-0.41332418,-27.560184,-7.6447797,-1.9828672,0.04211841,2.100143,1.0169638,0.74950147,9.461229,0.5303313,12.971425,0.6669623,25.66252,0.33990756,458.33228,0.43951425,1108.4778,0.20575148,-172.81279,-0.3812878,1500.1469,0.20743981,783.5824,0.24689338,-145.8421,-0.5640272,2559.3127,0.09433616,744.4264,0.5058202,-148.01535,-0.5332235,-14.994212,-0.44429266,25.1727,0.3112529,0.14294447,0.23671113,-0.017705075,-0.5902947,0.07835735,0.6079941,26.365133,0.42714882,-4.165969,-2.5794444,-2.9314108,-6.250843,-24.250654,-0.628272,-0.8581284,8.251001,0.12262259,0.011737716,0.007211918,2.110818,1.3368984,0.21399999,0.16883127,0.42666668,0.4343833,-48.5166
32.78291,0.11758982,33.31,34.02724,34.964012,1.6540108,233.49498,102.484406,67.60165,39.33911,0.0705924,1.0149376,0.0049325787,0.051661994,0.13721406,0.13228148,2.1984267,2.1356575,1.5616987,1.1413624,0.010320745,1.2142625,5.9916553,2.5879087,1.8266926,5.723414,4.8033953,2.332476,-5.7638083,-1.7789342,0.032361444,1.554119,0.76027584,0.7714154,8.694076,0.43682683,5.3760014,0.87577945,24.851597,0.3294773,469.84406,0.41258,1130.8855,0.2161249,-161.67671,-0.47355884,1445.5151,0.18578984,817.53766,0.28630996,-161.31392,-0.45430687,2500.75,0.13656278,658.7806,0.62604445,-162.95212,-0.42974493,-14.806033,-0.49624273,23.627707,0.37194046,0.14015433,0.13917772,-0.013942099,-0.7420677,0.024218608,0.36935186,28.014362,0.42760262,9.043525,1.2811984,8.757034,1.5741992,-13.574901,-0.6264932,0.47575593,6.165647,0.11899652,0.010758415,0.0077405693,2.5069637,1.4124295,0.14199999,0.09927738,0.45333332,0.49912146,-57.89958
35.74407,0.10848023,33.336266,35.593094,39.027843,5.691578,81.41556,22.850874,112.09863,74.17587,0.10511735,1.1001903,0.008205422,0.056867965,0.20513673,0.1969313,3.327327,1.8065184,1.5968521,1.1347094,0.029930137,1.4863408,10.330129,1.4221417,-0.6861432,-16.08683,0.73298097,14.869549,-4.898186,-2.924024,0.02280731,1.1806668,1.0488012,0.7785626,5.723343,0.8963886,6.8037577,1.0767031,22.25168,0.55255485,529.44855,0.47838017,1162.455,0.22976376,-170.20006,-0.39720887,1524.2125,0.24694316,779.8236,0.3523698,-156.82245,-0.4786358,2616.7783,0.12517366,680.24036,0.5634701,-158.06505,-0.460699,-13.008589,-0.86526203,21.368969,0.5866932,0.12556624,0.23641057,-0.022552703,-0.6652631,0.08263513,0.5290606,23.634373,0.6719439,1.5520828,9.375108,1.1748673,11.580849,-19.021162,-0.88627464,-2.090873,10.716019,0.085596874,0.005279437,0.016991742,2.688172,1.907357,0.11571428,0.08139097,0.44833332,0.44726637,-51.35347
45.73033,0.13773005,38.688923,46.578243,50.15508,11.466156,144.82956,132.36545,68.40587,35.860657,1.1504816,1.2752365,0.01225436,0.3958398,2.2911475,2.278893,22.15251,14.736307,21.122297,13.030086,1.1943368,1.6550092,0.38415197,39.741467,-10.98048,-1.7835166,-6.997689,-2.1930482,-18.864695,-1.2285109,0.053801313,1.3623108,1.1738871,0.45125628,4.7742577,1.3167695,0.5410427,19.748375,10.371719,1.2922293,909.1131,0.3778637,886.7106,0.3667769,-125.15798,-0.76552784,1952.7699,0.20958173,762.3293,0.49826282,-102.909325,-0.9511363,3081.322,0.11846718,727.5258,0.73894083,-106.28838,-0.88915557,-3.2269595,-2.29882,14.534741,0.6259364,0.123225406,0.4146984,-0.008180585,-1.3852447,2.4147005,0.93058723,6.455464,1.8959334,-25.620943,-0.67279947,-13.977753,-1.288275,-38.345196,-0.44833302,2.6411006,5.952287,0.07958364,0.007916553,0.022022098,1.9704434,0.75,0.65333337,0.23328571,0.49249998,0.45323145,-19.745794
46.4989,0.1394648,41.62557,47.506493,52.103302,10.477734,221.40605,265.1351,150.0007,129.90216,1.065571,1.2404596,0.16428334,0.3517714,2.0214565,1.8571732,23.391275,16.182934,17.011724,8.929361,1.0341443,1.7414606,-0.16631298,-68.4506,-16.330212,-0.8674453,-5.0389175,-3.4175687,-16.454365,-1.1917658,0.06988734,1.2144116,1.3240225,0.523619,4.0397806,1.3168623,1.534652,7.2772446,11.055863,1.1235327,797.0685,0.43753234,935.16003,0.44095546,-144.423,-0.61797774,1822.7524,0.21391128,746.8766,0.41771558,-118.79641,-0.805734,2936.547,0.122879796,766.4616,0.544972,-121.325516,-0.761649,-2.1166315,-3.5006382,14.551892,0.6081845,0.11874784,0.37549058,-0.007463612,-1.7939194,2.386653,0.9175083,6.0583363,1.993369,-27.656284,-0.5515586,-17.374409,-0.9461043,-34.624653,-0.4558933,3.8438082,5.874942,0.04464407,0.0025926512,0.103201725,1.8957347,1.678657,0.23571427,0.42016518,0.29625,0.30769047,-20.835878
40.918446,0.22449568,35.311417,38.20038,39.343513,4.032097,64.91869,29.165522,42.671978,0.0,0.074507184,1.39763,0.0010339657,0.010745332,0.18495935,0.18392539,1.6997299,1.0618402,2.6157238,1.9754118,0.01740868,1.8198384,4.0824485,4.1284304,3.4397979,1.7058932,2.0956984,3.9118059,-4.0586348,-2.6120987,0.023449564,1.2436607,1.1986153,0.9224353,6.2597423,1.2639961,10.635549,0.75054497,23.459879,0.39432594,567.9011,0.4235484,967.33875,0.30593687,-173.42795,-0.37853846,1692.1334,0.23359671,616.5831,0.46905082,-154.62381,-0.5005191,2755.4214,0.1269384,669.1666,0.4222194,-155.79701,-0.4845765,-7.113385,-2.223604,16.784472,0.79924047,0.13663049,0.20343223,-0.016644998,-0.69666344,0.05687817,0.6755143,12.576332,2.0890183,3.5340178,2.3429332,4.262434,2.8700707,-16.315771,-0.82284683,-1.1005323,8.988902,0.11562408,0.011432402,0.006710885,1.7857144,1.2919897,0.186,0.12986146,0.47166666,0.43678433,-51.78885
