file,start,end,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp
/Users/sofiafernandes/.cache/kagglehub/datasets/ejlok1/surrey-audiovisual-expressed-emotion-savee/versions/1/ALL/DC_a04.wav,0 days,0 days 00:00:02.725351474,30.76403,0.12692451,28.08265,31.094275,33.430504,5.3478546,199.32631,148.49152,120.42019,217.91705,1.4265292,1.0351743,0.14576302,0.8327129,2.943342,2.797579,26.992537,18.481495,32.335556,14.88047,1.8491638,1.2472477,31.208107,0.56850106,10.110799,1.4430298,11.191179,1.4343607,4.297835,3.246196,0.03946236,1.4100728,1.5851159,0.82860076,6.3487563,0.6373987,4.4567547,2.5303988,29.479052,0.44140726,538.39496,0.3398642,1359.0784,0.16964394,-79.94612,-1.189083,1613.4814,0.15688024,1147.3994,0.31341317,-88.34064,-0.95459306,2583.4243,0.12878157,1077.4861,0.35635915,-91.328835,-0.9005769,-21.995502,-0.40827265,31.218542,0.3384957,0.0046902276,9.065919,-0.037560903,-0.3553701,2.9141562,0.80453813,40.401226,0.33279344,6.810781,2.473122,7.7286882,2.4734776,0.19730678,78.46518,-35.004704,47.587112,-0.11370158,-0.010014273,0.0880396,3.6900368,1.1278197,0.5533333,0.40285096,0.2325,0.18143524,-13.02
/Users/sofiafernandes/.cache/kagglehub/datasets/ejlok1/surrey-audiovisual-expressed-emotion-savee/versions/1/ALL/KL_f11.wav,0 days,0 days 00:00:04.412607710,27.702467,0.22967151,23.54585,25.687016,31.684954,8.139103,224.96298,238.93365,73.39537,43.117718,0.1456209,0.9831922,0.036973953,0.06970857,0.25197947,0.21500552,3.0895996,2.307715,2.6684356,1.2612457,0.07520548,1.5900143,28.450554,0.5717934,14.857661,0.5429209,15.167714,0.7751877,1.9588813,9.676954,0.039860696,1.34152,1.9938525,0.58643353,6.6744285,0.70945215,2.025314,6.536846,26.836174,0.5480829,586.5212,0.42196795,1264.7815,0.16627316,-101.467834,-0.9288714,1573.6227,0.20943394,1081.8053,0.29611692,-109.171074,-0.78350526,2720.7515,0.098069474,920.1639,0.39524558,-112.50688,-0.7220627,-26.72491,-0.3211131,38.834507,0.25791913,-0.034397457,-1.3445523,-0.03030299,-0.6961252,0.1362796,1.0500847,37.653053,0.43054658,12.907445,0.80028534,12.9184675,1.1256641,-9.021641,-2.2701168,-39.350357,52.512836,-0.10774892,-0.005789258,0.012313614,3.181818,2.9885058,0.1623077,0.10334064,0.15076923,0.16963586,-41.09213
/Users/sofiafernandes/.cache/kagglehub/datasets/ejlok1/surrey-audiovisual-expressed-emotion-savee/versions/1/ALL/KL_f05.wav,0 days,0 days 00:00:03.275873016,30.113106,0.15675011,27.158363,30.262587,33.218273,6.05991,143.96075,146.98502,26.1288,20.670156,0.18879613,0.93168753,0.028226575,0.14960909,0.3260779,0.29785132,4.1096,3.1322858,4.145148,2.9150097,0.10511692,1.3787833,28.814365,0.58220506,15.19336,0.7233105,18.635592,0.71064216,0.7520449,25.41,0.033554222,1.4701287,1.4227092,0.80004025,6.244433,0.5643439,5.9471197,1.5026013,29.844765,0.31471926,477.90735,0.34366494,1235.0073,0.16237259,-91.0315,-1.0542731,1498.3916,0.18898295,952.72455,0.44074902,-100.39344,-0.8424982,2576.7012,0.09964648,784.0371,0.3651406,-102.97328,-0.7976319,-23.433496,-0.28663546,31.888186,0.23414445,0.015657013,2.5681643,-0.02987162,-0.7449325,0.17850325,0.88357043,38.495163,0.3788532,12.450504,0.96426076,18.0827,0.87584704,-8.068567,-2.499544,-31.330015,43.579308,-0.07880674,-0.007426339,0.011832068,3.0674846,1.5625001,0.35799998,0.15484186,0.21666665,0.21822515,-38.951244
/Users/sofiafernandes/.cache/kagglehub/datasets/ejlok1/surrey-audiovisual-expressed-emotion-savee/versions/1/ALL/KL_f04.wav,0 days,0 days 00:00:02.873560091,29.909187,0.16111651,25.02067,31.417063,34.161446,9.140776,303.44604,244.25389,47.227562,19.404583,0.19268918,1.0179375,0.02836294,0.12189268,0.328647,0.30028406,3.4591691,2.0386875,4.0889454,3.0621471,0.09788974,1.291762,26.435076,0.675619,18.033464,0.6372873,11.419979,1.0766244,0.24692784,69.73585,0.034894057,1.3020316,1.219455,0.6050554,6.407392,0.5211807,5.733346,1.383968,33.003235,0.24418007,428.73325,0.2899338,1350.397,0.1474867,-103.52964,-0.9298289,1350.1105,0.16217496,1119.8893,0.23223966,-110.213005,-0.7812666,2423.626,0.09225034,759.8871,0.29658204,-114.35731,-0.7155948,-23.02323,-0.30321938,32.80912,0.21810286,0.02183689,1.9967303,-0.027701547,-0.48359188,0.1832795,0.7172416,39.5919,0.32433292,13.542543,0.91509503,8.660097,1.6555588,-6.399371,-3.138173,-28.196424,39.486393,-0.07229829,-0.009597219,0.013072577,3.4965036,1.7793595,0.278,0.21414015,0.21833333,0.19471489,-38.800842
/Users/sofiafernandes/.cache/kagglehub/datasets/ejlok1/surrey-audiovisual-expressed-emotion-savee/versions/1/ALL/KL_f10.wav,0 days,0 days 00:00:02.381655329,32.074028,0.15311858,28.798687,31.571548,35.42552,6.626835,64.09774,49.694824,61.70959,38.460484,0.2576809,0.9254134,0.028355066,0.19848204,0.49675417,0.4683991,4.8588724,2.7247021,4.4715514,3.9061797,0.14918137,1.3537785,33.31873,0.40675434,15.648332,0.5995894,15.726851,0.85040903,-4.2148476,-5.043791,0.030590931,1.6041679,1.0414637,0.76137644,8.667021,0.43056464,9.031379,1.518016,34.65992,0.30696306,534.3771,0.3584332,1244.2396,0.15369695,-82.9323,-1.170583,1607.5145,0.22313881,922.47675,0.3498062,-92.14645,-0.9221044,2642.332,0.12803891,765.9671,0.352981,-95.650696,-0.86126286,-27.486675,-0.21413341,35.337162,0.17493933,0.042656053,0.93371797,-0.038281128,-0.34164587,0.24305941,0.8694639,43.171852,0.16102256,14.501978,0.6624819,15.958753,0.9615344,-15.338705,-1.3385183,-35.15602,48.411747,-0.092130564,-0.0071102637,0.0039952304,2.9535866,0.4310345,1.43,0.0,0.42999998,0.0,-33.37306
/Users/sofiafernandes/.cache/kagglehub/datasets/ejlok1/surrey-audiovisual-expressed-emotion-savee/versions/1/ALL/DC_a05.wav,0 days,0 days 00:00:02.997913832,32.762295,0.26499593,28.170233,30.551094,34.771942,6.6017094,991.7482,1260.938,39.349133,28.473408,1.5647078,1.0164047,0.11739613,0.9416018,3.193552,3.076156,26.657793,17.533192,23.528822,17.493637,1.6524897,1.180109,28.203804,0.7854373,7.931191,1.81599,15.383204,1.0829831,4.5905743,2.7378075,0.03269767,1.3644506,1.4620088,0.98344105,6.7633877,0.5621754,3.3426144,2.850312,23.311844,0.64432603,590.7266,0.42386198,1231.5068,0.26822636,-76.20579,-1.2499851,1608.4103,0.15017809,955.61,0.378468,-80.05318,-1.065315,2637.0002,0.13406223,986.20044,0.55206704,-82.07479,-1.0218134,-18.066408,-0.43744704,26.252216,0.3670923,0.0045474893,11.3802,-0.03300415,-0.5333493,2.537774,0.7627753,34.36533,0.66632235,3.4028962,4.60624,13.140903,1.5112987,1.8282954,7.7859035,-33.572243,44.47956,-0.104461655,-0.010390332,0.0829604,3.6912751,1.7064848,0.374,0.65322584,0.188,0.1855155,-13.182361
/Users/sofiafernandes/.cache/kagglehub/datasets/ejlok1/surrey-audiovisual-expressed-emotion-savee/versions/1/ALL/DC_a11.wav,0 days,0 days 00:00:02.657346939,28.11935,0.14236839,24.384665,27.787018,32.20343,7.8187656,239.28313,114.63807,43.591553,36.605785,1.1106066,0.91525716,0.16770001,0.6844064,2.2670362,2.0993361,25.221262,12.060846,13.526178,5.257706,1.2465847,1.2013497,33.941795,0.38367304,11.35106,1.1572742,19.115099,0.66970336,11.412184,0.8244048,0.05262619,2.825141,1.2222384,0.8118298,7.426327,0.43978217,4.1452923,2.1511426,29.090141,0.38034633,515.95483,0.39671713,1225.8417,0.16316439,-63.98607,-1.3985835,1633.6781,0.13803379,970.9737,0.38051534,-77.599556,-1.0193257,2661.396,0.10799716,974.7627,0.49336478,-80.60572,-0.9602783,-25.442923,-0.33112916,33.005745,0.3445602,-0.039902158,-1.1378739,-0.036287013,-0.38183692,1.7915076,0.850558,39.82274,0.2867592,10.110672,1.5376832,20.505241,0.7364474,9.764005,1.112532,-41.54572,55.778206,-0.13765423,-0.0055154753,0.059935637,3.409091,1.5444016,0.4425,0.3545684,0.146,0.13922644,-15.837319
/Users/sofiafernandes/.cache/kagglehub/datasets/ejlok1/surrey-audiovisual-expressed-emotion-savee/versions/1/ALL/KL_d06.wav,0 days,0 days 00:00:02.799410431,24.266531,0.12204159,22.281813,24.473618,26.22033,3.9385166,186.57918,221.45218,92.522255,127.350204,0.1403535,0.8566969,0.0409353,0.09633355,0.24148431,0.200549,2.628003,1.0329647,2.0349307,1.0342767,0.06472866,1.4261997,29.73966,0.5920679,17.139872,0.60853344,19.002188,0.53324986,3.016988,6.321827,0.03445835,1.2615905,1.773605,0.7282525,5.5208883,0.4493314,-4.307537,-5.695045,24.41442,1.1493164,530.39703,0.36655578,1334.7706,0.17234157,-88.32355,-1.0779272,1605.4116,0.17625946,1126.1425,0.27788836,-101.45523,-0.82804745,2699.5151,0.09607927,1161.2437,0.3705577,-104.15176,-0.7795405,-31.388597,-0.28855944,39.8456,0.2321462,-0.030973071,-1.3739169,-0.0344829,-0.6114818,0.10542287,1.0137271,41.274803,0.2946102,16.358952,0.7924646,20.476795,0.60730445,-1.4055849,-15.749725,-35.665318,48.187153,-0.09802452,-0.0080110775,0.014175115,3.5971224,2.197802,0.24833333,0.13789086,0.15857142,0.122989945,-41.898495
/Users/sofiafernandes/.cache/kagglehub/datasets/ejlok1/surrey-audiovisual-expressed-emotion-savee/versions/1/ALL/KL_d12.wav,0 days,0 days 00:00:02.314126984,26.193785,0.13766994,22.752481,26.732956,29.68383,6.931349,259.18427,342.44955,58.21595,24.620825,0.16278714,1.1825616,0.036409136,0.07475427,0.25166026,0.21525112,3.7118423,3.2581992,5.4361315,4.7618876,0.0949415,1.5591917,26.530214,0.6260398,15.003386,0.6400723,14.935882,0.7735503,1.8072327,9.0402565,0.053449247,0.9581523,2.2889612,0.6070641,4.6097746,0.6259482,-3.4018695,-1.9134324,25.068848,0.41305062,495.72824,0.41021407,1232.8331,0.15058619,-113.42922,-0.86823994,1482.9146,0.1747834,1103.538,0.2810996,-121.34705,-0.7291862,2518.233,0.09599765,855.58386,0.37259367,-124.18776,-0.68430257,-24.173319,-0.27849287,35.359283,0.23654853,-0.0032821198,-13.417342,-0.028940456,-0.5554963,0.20812921,0.80725116,39.202515,0.3707898,11.6383,1.1616015,10.450369,1.285427,-9.47391,-1.7131423,-35.336823,47.68533,-0.09531656,-0.0072967834,0.010190616,3.0434783,1.7777778,0.2375,0.08954747,0.242,0.20932272,-38.947144
/Users/sofiafernandes/.cache/kagglehub/datasets/ejlok1/surrey-audiovisual-expressed-emotion-savee/versions/1/ALL/JE_n26.wav,0 days,0 days 00:00:02.498503401,26.453478,0.13747585,25.077768,26.141014,30.206491,5.128723,99.01429,97.57093,135.55185,212.45677,0.5495474,0.8662432,0.1530464,0.34281784,0.90306956,0.7500231,12.395639,5.306769,9.313629,3.9145079,0.522567,1.1038208,28.697662,0.5804015,16.318909,0.6372375,18.399021,0.6949898,7.284626,1.7188605,0.024229348,0.7908704,1.6884601,0.7598581,6.3860736,0.49591532,-0.5919615,-8.1272,32.889008,0.26546192,568.17114,0.45214546,1296.8348,0.14917332,-106.46864,-0.8399832,1624.1278,0.19905782,1126.7717,0.3937144,-115.16778,-0.6931031,2706.6396,0.13416484,1013.3976,0.39037725,-119.2391,-0.6349104,-29.064075,-0.23484533,39.930496,0.22534516,-0.060526963,-0.6634012,-0.033132233,-0.5133517,0.90491223,0.63316816,37.979176,0.43452498,17.271011,0.6666163,18.310093,0.80402523,3.7354705,4.099417,-37.514206,51.297695,-0.12007717,-0.01086363,0.13901676,3.6290321,3.7037039,0.12888889,0.05342585,0.11888889,0.15220195,-23.289783
/Users/sofiafernandes/.cache/kagglehub/datasets/ejlok1/surrey-audiovisual-expressed-emotion-savee/versions/1/ALL/JK_su03.wav,0 days,0 days 00:00:02.641519274,37.697006,0.16334656,30.581615,39.977104,42.671097,12.089481,44.38427,14.543353,-30.845673,57.85184,1.4735461,1.2680926,0.091673985,0.2235837,2.9171505,2.8254764,29.121866,21.635044,25.324547,12.135314,2.2548192,1.4285026,26.70868,0.36389017,12.509893,0.9674398,13.985894,1.2985307,-9.556467,-2.5984583,0.08979091,2.0263915,1.0731144,1.1523119,9.851798,0.45621037,11.221261,0.8303117,27.815523,0.39399326,614.0095,0.28865567,1270.5634,0.1468557,-130.59059,-0.68170905,1753.8853,0.19600853,909.86523,0.6055928,-118.386215,-0.721282,2846.288,0.0881683,812.7387,0.46872976,-120.61136,-0.6861121,-22.536451,-0.38302866,32.391262,0.30259332,0.018395795,2.1582055,-0.037747305,-0.37399343,4.741533,0.68125594,31.462357,0.36036652,7.5970697,2.0351064,10.194096,2.2583096,-29.617294,-0.6820094,-38.027206,51.258293,-0.107178174,-0.013176827,0.03658152,2.281369,0.7751938,0.61,0.34,0.43666667,0.282882,-11.856562
/Users/sofiafernandes/.cache/kagglehub/datasets/ejlok1/surrey-audiovisual-expressed-emotion-savee/versions/1/ALL/JE_f13.wav,0 days,0 days 00:00:03.169523810,34.96851,0.22545959,32.767494,36.38342,38.304993,5.5374985,1740.9321,1049.8136,55.89255,43.237026,0.82379305,1.2828526,0.102458045,0.20920967,1.560755,1.458297,17.578466,10.093055,17.78384,10.325959,1.0016438,1.5255681,24.530476,0.6850437,16.593884,0.7112893,10.955507,0.8012484,-0.9389385,-19.766375,0.03717503,1.9801521,1.5091559,0.8693239,7.4794307,0.72970605,7.1679196,2.6591156,23.233366,1.5698358,534.2613,0.32602084,1323.6805,0.16332673,-136.1225,-0.644409,1590.1874,0.19549136,972.09827,0.35851213,-130.28256,-0.6354146,2734.256,0.12149374,798.8526,0.5232882,-131.5669,-0.6034149,-23.113903,-0.36497504,33.411705,0.31271532,0.003583001,14.592353,-0.034000594,-0.38129976,2.23384,0.7491442,31.441454,0.5812303,15.474162,0.8548512,9.848533,1.3220744,-14.829476,-1.3123018,-33.35191,47.856964,-0.09959125,-0.013806133,0.1477441,2.2222223,1.9354839,0.20666665,0.15040685,0.28666666,0.31116268,-17.371511
/Users/sofiafernandes/.cache/kagglehub/datasets/ejlok1/surrey-audiovisual-expressed-emotion-savee/versions/1/ALL/JE_f07.wav,0 days,0 days 00:00:04.159909297,35.10118,0.17136592,28.00391,37.422684,39.171402,11.167492,169.79826,62.08447,56.50227,37.30542,0.9214841,1.0376663,0.1521301,0.5262154,1.7858446,1.6337144,18.499643,12.819035,20.4433,13.032001,0.93383557,1.3796704,25.521584,0.59670544,13.2282095,0.84858847,14.203344,0.85073936,0.47363022,31.16322,0.046645895,1.6755184,1.0725915,0.7148741,8.987572,0.56378055,7.3801484,1.7653798,25.981623,0.5189853,508.36044,0.27380437,1312.5131,0.17997758,-121.91626,-0.78682303,1542.0619,0.16252437,1010.63,0.37009338,-115.3611,-0.7627904,2688.8306,0.08963646,735.1806,0.38686785,-118.54775,-0.7130759,-22.570412,-0.2741265,32.266674,0.22719744,-0.020978494,-1.5947976,-0.035178687,-0.40078306,1.8805828,0.72752225,34.285557,0.37305835,10.134836,0.97974044,12.480881,1.3167928,-11.283707,-1.0562978,-37.097496,50.283516,-0.124109305,-0.0106073385,0.10254211,3.1400967,1.4669927,0.315,0.19517085,0.2957143,0.30203393,-18.81228
/Users/sofiafernandes/.cache/kagglehub/datasets/ejlok1/surrey-audiovisual-expressed-emotion-savee/versions/1/ALL/JE_h08.wav,0 days,0 days 00:00:03.494308390,36.44637,0.2519826,29.077606,37.024242,40.15328,11.075672,296.2546,438.84335,289.37704,396.84235,1.189921,1.1072533,0.103997275,0.6161494,2.5791879,2.4751906,19.119858,13.7762165,17.251532,14.672637,1.3865008,1.5041033,21.161837,0.82984143,11.81496,1.1555917,14.885592,1.2017283,-2.0550094,-10.180066,0.028201655,1.1110282,1.1736131,0.89184105,8.792979,0.57429016,8.849936,2.1058857,25.670319,0.99868906,599.9154,0.38232785,1312.3011,0.25914264,-119.88226,-0.7686721,1610.799,0.18352208,864.9745,0.38252515,-109.02362,-0.7874637,2759.633,0.12889203,698.4686,0.45023003,-109.10714,-0.7672492,-20.943367,-0.3926074,30.400019,0.29542887,-0.0078523075,-6.6685777,-0.030084563,-0.59047806,2.5605426,0.9100091,27.775043,0.6501492,10.1456995,1.1817542,9.383852,2.232275,-11.976862,-1.9216543,-29.288033,40.744316,-0.098091036,-0.01341953,0.11520362,2.0114942,2.3323617,0.21625,0.24743369,0.17,0.1941935,-14.974245
/Users/sofiafernandes/.cache/kagglehub/datasets/ejlok1/surrey-audiovisual-expressed-emotion-savee/versions/1/ALL/KL_su11.wav,0 days,0 days 00:00:02.014058957,27.108358,0.20638481,20.513933,27.355312,32.25216,11.738226,345.07635,291.4296,124.01019,102.211815,0.17505106,0.8590826,0.040863633,0.15387215,0.27288836,0.23202473,3.9350312,3.1770945,3.0137274,1.9686058,0.10578096,1.3182304,25.85658,0.6978958,18.194422,0.55593646,21.329424,0.6499953,4.8249207,3.3068142,0.07916066,1.4951655,1.4368395,0.7747926,5.6546926,0.57582957,7.925839,1.3964254,32.33012,0.29119298,511.00613,0.39009053,1246.2633,0.21023051,-94.31127,-1.0113324,1615.3679,0.16539884,1175.6764,0.565928,-107.08315,-0.78014904,2623.9307,0.11275825,978.9801,0.37306878,-109.36362,-0.7412301,-28.000788,-0.26139843,36.755207,0.2394973,-0.021453599,-2.129431,-0.025057487,-0.5184984,0.18253557,0.8366845,36.186207,0.41379565,17.804346,0.59628016,21.592773,0.6873835,-0.5392597,-33.602272,-34.55826,46.151543,-0.10375583,-0.0065727825,0.020492237,3.5,2.0512822,0.255,0.085,0.16799998,0.14851262,-38.530186
/Users/sofiafernandes/.cache/kagglehub/datasets/ejlok1/surrey-audiovisual-expressed-emotion-savee/versions/1/ALL/KL_su05.wav,0 days,0 days 00:00:02.377120181,28.698967,0.27827463,20.6479,27.932726,35.265984,14.618084,220.87721,158.1131,118.64496,56.016026,0.2115859,0.9011394,0.027999988,0.15769602,0.3803219,0.3523219,4.754384,2.6356657,3.207246,1.3965515,0.15206817,1.1051487,28.723776,0.60999036,16.37477,0.6422494,15.638263,0.77077633,-0.495355,-35.30034,0.109323695,1.4938797,1.8927172,0.58837885,3.616902,1.2963185,1.0256803,25.72349,26.64061,1.1146187,549.95337,0.3533016,1287.3751,0.17967689,-85.24115,-1.0828841,1606.0981,0.22376765,1091.0302,0.3097579,-94.61025,-0.8702541,2643.7197,0.10723303,916.13434,0.37727216,-97.02152,-0.81859255,-23.73028,-0.4270018,33.369686,0.35740715,0.023841273,2.0821793,-0.029263074,-0.5499922,0.2377738,0.6848693,35.77414,0.50203705,14.404211,0.81937176,14.488477,0.8966383,-7.921836,-2.205205,-31.933329,44.717686,-0.08306974,-0.0033924913,0.017271841,3.8135595,2.5974026,0.23166665,0.10237459,0.154,0.13395523,-36.945377
/Users/sofiafernandes/.cache/kagglehub/datasets/ejlok1/surrey-audiovisual-expressed-emotion-savee/versions/1/ALL/JE_d11.wav,0 days,0 days 00:00:03.646553288,26.875021,0.15665923,23.635006,25.976273,31.364832,7.729826,123.82764,89.178185,67.791145,61.5634,0.6532139,0.93023723,0.1701092,0.3819354,1.2017004,1.0315913,11.413992,8.643874,10.978799,4.7624145,0.5191225,1.3013223,29.253414,0.51867944,14.291261,0.8451535,17.594187,0.78387415,6.4286065,2.225688,0.039312895,1.9315038,1.4262275,0.83980876,6.579285,0.40324458,2.542749,2.09569,32.771584,0.36273953,480.97675,0.27988026,1230.6991,0.1997969,-109.2389,-0.876823,1578.8306,0.12583728,947.3018,0.3413359,-119.480934,-0.70714164,2720.3296,0.088906385,913.49524,0.4399793,-122.928825,-0.6581505,-25.878984,-0.32167938,36.05876,0.28399315,-0.049771376,-0.6107034,-0.03769653,-0.36439487,1.0198429,0.687675,40.611137,0.322797,14.797767,1.0840153,20.397007,0.93532866,-2.332274,-7.073523,-38.81377,53.224438,-0.13036779,-0.011589481,0.08480738,2.754821,1.396648,0.32799998,0.22175662,0.305,0.34553096,-22.255142
/Users/sofiafernandes/.cache/kagglehub/datasets/ejlok1/surrey-audiovisual-expressed-emotion-savee/versions/1/ALL/JE_d05.wav,0 days,0 days 00:00:03.530861677,32.586216,0.19062613,27.651821,33.288998,35.974304,8.322483,439.8318,551.62396,119.83279,90.265656,0.8246595,1.0299721,0.10938892,0.5583422,1.559582,1.450193,16.95164,8.353173,17.222881,5.8925047,1.0097127,1.3778322,28.049488,0.5784351,15.83651,0.83230424,10.398496,1.0371401,-3.667286,-5.844357,0.06870598,1.2951671,1.680821,0.85767263,7.2402997,0.53621376,8.706713,1.2786548,33.55318,0.4862181,506.5752,0.3886127,1252.5958,0.1862758,-103.1228,-0.91944796,1505.2572,0.2292063,967.8229,0.27992865,-103.97461,-0.81377995,2708.6165,0.10757526,779.596,0.5309595,-108.671776,-0.7362333,-26.908525,-0.3949073,37.79504,0.29729524,-0.0057685273,-8.682845,-0.03311474,-0.518226,1.7370098,0.8666087,35.730583,0.31755015,17.66113,0.7945814,9.749557,1.3548875,-15.60638,-1.3181803,-29.653236,45.06734,-0.099755965,-0.017787538,0.11914705,2.840909,1.4409221,0.38,0.40767634,0.29,0.26495284,-18.27456
/Users/sofiafernandes/.cache/kagglehub/datasets/ejlok1/surrey-audiovisual-expressed-emotion-savee/versions/1/ALL/KL_n25.wav,0 days,0 days 00:00:03.154852608,24.375626,0.17912291,22.299292,23.714333,25.19423,2.8949375,321.42316,335.1646,63.95233,51.04691,0.14696491,0.91884387,0.02843927,0.10587472,0.258879,0.23043974,2.2899992,1.7332382,2.6920743,1.1320163,0.06117965,1.123919,35.04485,0.47958416,13.83406,0.7802256,9.366165,1.6865814,5.0535493,3.4015417,0.04122441,1.3977115,1.9731324,0.79844695,3.8679442,0.7842744,-3.53451,-1.5533599,25.704998,0.5369335,472.56192,0.36208352,1304.5839,0.15593441,-76.3109,-1.233985,1422.7284,0.18704775,1056.9517,0.22954957,-85.8493,-0.9988147,2513.7708,0.1311128,984.4716,0.48075992,-93.75039,-0.85032976,-23.403185,-0.32924163,35.480328,0.24067844,0.010445501,3.3563893,-0.031156052,-0.68645656,0.09355153,0.76134884,43.686455,0.33425182,9.747058,1.134966,5.960033,2.8881032,-1.4493041,-12.020398,-32.95127,47.065056,-0.0794618,-0.0049709044,0.010435585,3.1847136,2.9126215,0.20444444,0.16846439,0.14714286,0.14369752,-42.30754
/Users/sofiafernandes/.cache/kagglehub/datasets/ejlok1/surrey-audiovisual-expressed-emotion-savee/versions/1/ALL/KL_n19.wav,0 days,0 days 00:00:02.811587302,25.22825,0.14328516,22.556404,24.679317,28.066605,5.5102005,215.41154,330.6914,40.337032,22.865793,0.13690461,0.978205,0.02789152,0.08018687,0.23312439,0.20523287,3.0394585,1.587191,2.6249456,1.4364014,0.06332896,1.208332,30.180906,0.53276545,15.522522,0.6963397,16.667072,0.6002598,3.8402581,3.800579,0.026015058,1.5579706,1.7923746,0.68813634,4.98104,0.66952837,1.026598,8.684815,27.814472,0.29099584,474.9442,0.36044037,1265.9797,0.15727544,-90.36748,-1.0775265,1486.2351,0.17354147,1055.1072,0.2963373,-100.546265,-0.8708269,2494.9873,0.11304816,953.6791,0.43923336,-104.7612,-0.7990902,-23.17884,-0.23108526,32.14996,0.19234598,0.008655035,4.106589,-0.024446022,-0.61783206,0.110262014,0.7032303,41.21577,0.25820798,9.757911,1.1039475,17.133432,0.7359983,-1.4344741,-11.199998,-32.921795,44.654297,-0.07621441,-0.008640132,0.0078917155,3.9285715,2.1818182,0.24333334,0.1540202,0.19166666,0.14780806,-41.95411
