F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength
35.308315,0.045541845,33.696594,35.552555,36.66587,2.9692764,45.81791,40.071983,20.528015,9.053951,0.29068306,0.6085763,0.14330432,0.23373437,0.43977505,0.29647073,3.1552618,1.5380212,2.3935807,0.97873336,0.014418341,0.88902605,0.95933044,0.69034165,8.084184,0.39453313,3.6011074,2.6427917,19.092236,0.51318115,610.3639,0.22633621,1443.7532,0.11825512,-79.307396,-1.161474,1714.8761,0.08433869,-84.176414,-1.0145012,2680.1416,0.09046472,-86.88135,-0.96136755,-10.735449,-0.57206607,18.689209,0.40194046,0.045084126,0.45703885,-0.01633172,-0.6770526,-6.6080317,11.910868,0.009058631,-0.005381144,3.6036036,2.4390244,0.24875,0.15061851,0.13875,0.15365851
34.895973,0.103942804,30.733263,36.66901,37.88421,7.1509457,120.244286,48.677372,39.10243,15.987458,0.45271417,0.5101151,0.21603206,0.40370664,0.71477866,0.4987466,2.3415265,1.3244679,3.2983184,2.1447515,0.026255902,2.3534954,0.9750109,0.55656207,6.5042424,0.5006967,2.6916752,2.9183767,17.477674,0.47373432,622.7888,0.24100032,1430.1715,0.11613253,-62.13417,-1.4067613,1697.9792,0.103599876,-65.07378,-1.2517855,2680.9495,0.093841314,-68.47111,-1.1579207,-9.438635,-0.5546758,15.295569,0.5325994,0.056129415,0.23551989,-0.020956751,-0.5023552,-10.372856,16.824383,0.03285719,-0.0034167645,3.2258065,2.6666667,0.2575,0.15658464,0.076,0.06651316
40.913383,0.09358076,37.449234,41.75365,43.775955,6.326721,36.32612,21.252964,10.784313,22.528109,0.36622426,0.681315,0.1538223,0.28698957,0.6002834,0.44646108,4.753206,2.6964214,3.5940547,0.84759945,0.017304068,0.9986718,0.9298239,0.8250807,9.234701,0.36781943,10.201981,1.0865285,17.170439,0.48166338,674.1254,0.29296368,1403.3431,0.20893557,-101.43313,-0.93765193,1732.8954,0.106659725,-85.49215,-1.0158337,2740.1711,0.07678521,-88.11438,-0.96114945,-9.546557,-0.6050798,15.911031,0.51255757,0.0409238,0.56376344,-0.012919659,-0.7614454,-6.6429777,11.641631,0.023020606,-0.004888394,3.2608695,2.5830257,0.22999999,0.16361976,0.13714285,0.086967036
38.04274,0.0817413,35.750412,38.261734,40.963722,5.2133102,89.52535,76.69712,191.44801,354.61798,0.27998543,0.54866725,0.14422655,0.25510013,0.39969504,0.2554685,2.57497,1.1989173,3.067028,1.2177758,0.023098022,1.8106353,0.9956939,0.76563066,9.602459,0.35967216,12.470077,0.7756752,26.004015,0.31448996,672.26373,0.2587866,1462.7351,0.2267609,-88.26153,-0.99906385,1759.1082,0.1443232,-84.46287,-0.9217065,2796.8064,0.08600218,-86.9944,-0.87266636,-15.689435,-0.44922894,24.45176,0.3813357,0.035429228,0.68097144,-0.015904605,-0.7222851,-13.1302595,20.994493,0.026187776,-0.0042227292,4.794521,3.8327527,0.16181818,0.07081579,0.08399999,0.07391887
35.422337,0.10741374,34.298805,35.54809,38.256916,3.9581108,95.95037,110.989,45.36675,68.14781,0.30910158,0.6195945,0.15485993,0.2526579,0.44720504,0.2923451,4.0230346,1.9709358,3.0292044,1.7565793,0.024644772,2.2159698,1.0543994,0.75944465,8.449126,0.4063132,7.3820505,1.1522118,22.832216,0.38109243,570.4948,0.29471567,1383.505,0.12604111,-79.0246,-1.1562134,1615.1508,0.1140225,-79.149864,-1.0505519,2686.506,0.0879615,-83.69714,-0.952445,-12.436395,-0.58881646,21.398207,0.3909993,0.04501924,0.48915434,-0.012010645,-0.9625146,-7.1092734,14.522215,0.022296747,-0.0026917867,3.4916203,2.9619184,0.21238095,0.12504874,0.105238095,0.064262785
37.58509,0.08974412,35.695507,37.202507,39.790794,4.0952873,121.81122,126.6821,21.530794,17.283691,0.35480112,0.6264462,0.16055268,0.28390324,0.566847,0.40629435,4.4303226,1.7434522,2.9667504,2.1388793,0.016272234,1.1370775,0.9755011,0.8637759,8.9248295,0.41210017,8.550215,1.0143448,21.132812,0.34424523,623.77094,0.29468986,1414.8872,0.12560713,-100.94624,-0.9187134,1723.4589,0.11732708,-96.85445,-0.8800292,2682.5974,0.07822379,-98.00113,-0.85888314,-12.305213,-0.5508153,19.636717,0.39930585,0.05795801,0.34851083,-0.017236328,-0.74400747,-9.992511,17.373432,0.026548563,-0.0055600847,3.833866,3.0694668,0.1768421,0.13058785,0.12894736,0.07224919
39.87515,0.07694271,36.873287,39.89383,43.07314,6.199852,47.616726,48.408703,29.905296,15.950794,0.36936796,0.66946095,0.15566471,0.3118525,0.53877085,0.38310614,4.829541,1.956863,3.6505716,1.5820607,0.021970892,1.3678732,0.9180446,0.7831072,9.355413,0.33701852,7.8902373,1.1491277,20.460268,0.3943681,723.8285,0.2945779,1410.1396,0.16282026,-78.93898,-1.1058662,1710.7622,0.13021226,-74.96413,-1.0644225,2787.654,0.090786055,-79.46309,-0.9664542,-10.523897,-0.66673344,21.041336,0.3568094,0.048668154,0.38585293,-0.008967936,-1.3355213,-8.922421,19.175655,0.02564133,-0.0012361428,3.618421,2.9850748,0.2211111,0.15194622,0.08842105,0.06674879
38.128487,0.07043805,36.52673,38.210125,40.151123,3.6243935,173.53284,339.24036,42.748226,41.409943,0.32126588,0.60466653,0.15040374,0.26527658,0.48904824,0.3386445,3.8287997,1.7649215,2.65107,1.2104404,0.020712985,3.2404535,0.88202894,0.9230819,10.074102,0.37623727,9.28903,0.96307147,20.539482,0.42210278,659.70935,0.30432326,1403.3842,0.12362242,-88.73045,-1.0080875,1727.1575,0.12765473,-84.147545,-0.9743491,2764.5916,0.089811854,-86.42708,-0.9294442,-11.597848,-0.6317743,20.091257,0.4185619,0.051111292,0.37497714,-0.013077906,-0.84800196,-6.856705,14.0835085,0.022684447,-0.00040157596,3.533569,3.3214712,0.18357143,0.12516317,0.10074074,0.09022301
25.744688,0.048512273,24.618715,25.685366,26.254128,1.6354122,4.7703695,1.1966752,15.891829,8.498838,0.48405704,0.6715566,0.13376616,0.41149625,0.7891919,0.6554257,1.7263056,1.1985428,2.5717435,0.42646754,0.011271249,1.1758102,0.93869305,0.9381089,6.22768,0.30875123,8.460649,0.49328563,23.722582,0.35839677,561.3262,0.35530266,1256.33,0.13337976,-115.94194,-0.82629114,1514.8616,0.20282698,-116.46915,-0.8194387,2691.717,0.11386351,-122.40875,-0.72382885,-7.7208867,-0.6841961,21.74226,0.26250598,0.02497805,0.54214966,-0.007223332,-1.4937016,-6.019636,15.299413,-0.0016672601,0.0046268273,1.5748031,1.6528927,0.25,0.17,0.33499998,0.065
24.06244,0.24484259,18.321625,22.915833,29.84086,11.519236,170.82324,159.64073,11.692591,3.516283,0.33676296,0.71750146,0.16506623,0.26273248,0.4623016,0.29723537,3.9598403,2.2846014,2.6337605,1.8441265,0.014947384,1.1824888,1.0660311,0.6166775,4.19289,0.7309752,3.7332594,4.2033587,20.682552,0.82426876,469.6423,0.3526107,1271.1586,0.15639126,-86.01871,-1.0856133,1527.2031,0.14914703,-92.42527,-0.9487196,2588.5005,0.10077496,-95.45925,-0.8910312,-12.670313,-0.5049354,21.71308,0.34040478,0.019196197,1.0679785,-0.009591203,-1.0395933,-11.182609,19.79735,0.0015943467,-0.0015405597,3.090508,2.6845639,0.2075,0.1813893,0.15818182,0.17033753
27.393286,0.2507823,20.826302,25.133423,34.996685,14.170383,362.45538,469.18988,18.511805,3.195068,0.34472197,0.4744416,0.20151238,0.31114975,0.4546989,0.25318652,2.708293,1.116564,1.904293,1.1004894,0.01817359,1.2432423,1.1823438,0.42747092,3.831631,0.64582986,6.22601,0.93223286,22.73341,0.26018944,588.1782,0.37420058,1332.4237,0.18512996,-110.842026,-0.84468234,1568.0063,0.1459843,-113.050095,-0.78712666,2660.0962,0.08859836,-116.933304,-0.7266067,-10.513433,-0.48229563,21.618893,0.2409264,0.019160219,0.963737,-0.008049963,-1.545325,-8.547562,18.427202,0.0062858365,-0.0019394617,3.1936128,3.0241935,0.14466666,0.1254255,0.17714284,0.121209875
29.192068,0.27738717,22.116287,25.751383,39.56576,17.449474,87.24391,12.754937,92.557755,122.1875,0.33425656,0.72520226,0.1541836,0.29571745,0.45710802,0.30292442,2.8599353,1.7859243,2.6035569,1.667808,0.0205941,1.7763004,1.0740467,0.6347732,5.245288,0.7716459,3.4759853,1.7181883,20.287664,0.40720686,582.8355,0.400931,1345.6974,0.17477398,-91.82963,-1.0220014,1585.3724,0.16645181,-91.325294,-0.9688937,2630.441,0.10819858,-94.20273,-0.91427153,-11.8494005,-0.43630272,21.419306,0.33906874,0.026410345,0.6778628,-0.008419398,-1.2808609,-9.457402,16.557795,0.004005761,-7.206346e-05,2.102804,2.606635,0.21454546,0.21376978,0.16299999,0.26077
27.778942,0.23675027,23.622791,24.782085,36.603073,12.980282,393.41055,510.9059,45.8758,26.991049,0.31493008,0.68552595,0.13715325,0.27624696,0.44738722,0.31023395,3.3725295,1.5572584,2.7925282,2.0681314,0.024956455,1.4962277,1.4562913,0.6928807,4.831519,0.5025988,6.6134276,0.80255175,28.541,0.3114084,641.1489,0.34638432,1411.8568,0.20393263,-103.61535,-0.89725566,1748.931,0.15330374,-106.553444,-0.79475766,2779.2458,0.10634242,-107.42844,-0.7809073,-16.696257,-0.41085017,25.313988,0.34889707,0.024717111,0.9233067,-0.016022518,-1.0944625,-11.981861,21.002499,0.0007237002,-0.001730928,2.4475524,3.202847,0.15444444,0.09923162,0.15375,0.09745993
30.966274,0.14135174,26.993546,30.150442,33.867165,6.873619,23.434813,17.637924,23.68344,15.291666,0.74959415,0.45614812,0.45662615,0.7187834,1.011862,0.55523586,7.4765763,4.8866367,6.587553,3.6319692,0.015204385,1.141567,1.0048141,0.5899233,6.1422615,0.45327735,4.682868,1.5471907,21.00042,0.40822756,565.3975,0.3836886,1307.6796,0.1713478,-35.035553,-1.9920651,1612.345,0.1563235,-40.25809,-1.5513505,2629.642,0.09543873,-43.990883,-1.3857445,-10.891026,-0.54711354,19.894579,0.36382985,0.04974818,0.3717814,-0.018069241,-0.70144993,-8.267944,17.328363,0.028304594,-0.010820834,4.142857,2.0143886,0.41357142,0.39552146,0.058000002,0.04182503
32.800426,0.12306301,28.972103,32.27022,35.76599,6.793888,55.46967,29.0831,29.799492,22.200487,0.6485057,0.6166656,0.32414097,0.55837595,0.93397236,0.6098314,7.2042847,4.7935243,6.441503,4.5856123,0.021375775,1.3237998,1.3144723,0.5696661,5.9792233,0.5500769,7.150422,1.4158183,21.90186,0.44761655,641.8363,0.37792626,1378.3646,0.17146774,-50.206657,-1.5090735,1684.1366,0.16466638,-54.180042,-1.2587929,2726.3743,0.099868,-56.908997,-1.1698588,-12.103047,-0.65803057,21.54589,0.33895752,0.04326414,0.58398503,-0.011043575,-1.2489307,-10.308032,18.78818,0.017149536,0.002400621,3.382353,2.8148148,0.27473685,0.26802137,0.066470586,0.056458335
30.371685,0.10808001,27.43305,30.298645,32.987175,5.554125,46.406307,40.14396,46.548096,38.41847,0.5481513,0.51032436,0.29971203,0.5017099,0.76817626,0.46846423,5.626801,2.8421648,5.7893963,2.7380857,0.022660885,0.97951865,1.238171,0.4899817,5.724386,0.4760057,9.009311,1.0546625,22.918983,0.41428575,601.67065,0.40620485,1340.9365,0.14715295,-68.42987,-1.1937805,1680.3796,0.15209714,-72.48135,-1.0369487,2721.3533,0.09875098,-74.197174,-0.99622357,-12.830575,-0.5665371,20.89761,0.3882057,0.029545711,0.8428766,-0.005444237,-2.3150537,-7.460319,15.103625,0.012062888,-0.0011532042,4.174573,3.8314178,0.176,0.1727831,0.07111111,0.04357483
35.87505,0.124672264,31.903877,36.133316,39.410786,7.5069084,112.87516,123.78242,95.52597,112.80733,0.6222032,0.6049984,0.29456273,0.5190241,0.94997483,0.6554121,8.259886,5.187844,6.631126,3.4352899,0.021816298,1.0656297,1.1786898,0.5868794,6.224333,0.5025203,7.191355,1.156569,22.743082,0.44191223,704.49365,0.361431,1316.7506,0.12865117,-110.16708,-0.82108057,1727.4924,0.15659282,-102.36885,-0.8253114,2754.4043,0.10419955,-104.93552,-0.7816286,-11.73291,-0.7468103,21.62251,0.4206924,0.049941882,0.51239765,-0.014579743,-1.1160587,-7.82188,15.964318,0.034755636,-0.0073431777,4.312115,4.356847,0.113809526,0.10790103,0.099999994,0.086602546
31.181232,0.11409041,27.96277,31.482653,34.081226,6.118456,31.017958,14.599814,39.102707,32.67384,0.7119727,0.46057945,0.4672377,0.67044145,0.96577424,0.49853653,8.190998,4.6088924,5.800996,2.5566812,0.015603064,0.95576626,1.088584,0.5862098,6.1470914,0.4815772,6.497019,1.4142666,21.315758,0.36467627,601.2723,0.38774535,1339.9409,0.16425723,-54.256138,-1.4739435,1644.4004,0.14524963,-57.644028,-1.2542893,2659.848,0.09353572,-59.756317,-1.1879164,-11.293672,-0.51034695,20.233446,0.33195326,0.04200123,0.4736029,-0.007995044,-1.5461314,-5.7576904,13.362519,0.029326748,-0.0029520069,5.08167,2.3853211,0.31692308,0.2626312,0.09727273,0.11545097
33.32577,0.07801733,32.358917,33.02506,34.755848,2.3969307,54.542034,41.351192,-0.9917094,20.258537,0.20464796,0.66722614,0.08538253,0.16612688,0.29648653,0.211104,1.8157365,0.9548793,1.6255442,0.62508374,0.021267727,1.0766405,1.038828,0.6383768,7.8604207,0.29383808,7.882571,1.0454285,28.067263,0.34604082,732.45013,0.24567984,1401.1914,0.12708628,-87.178085,-1.04482,1751.3651,0.12384696,-92.6823,-0.91124356,2865.4382,0.10247167,-98.261566,-0.8150808,-14.088629,-0.410719,26.543234,0.2683546,0.027159402,0.8308209,-0.008974223,-1.3583319,-12.907062,22.532375,0.0044524013,0.0015075468,3.125,2.3904383,0.24166666,0.18667412,0.15333332,0.09620581
36.08605,0.09757992,33.113052,36.152447,39.97359,6.8605385,210.93604,200.17194,6.3672166,11.358595,0.23307732,0.70389086,0.08945263,0.18323055,0.35127383,0.2618212,2.046369,1.6387367,1.7237912,0.8010196,0.029324897,2.1588364,0.9576314,0.755516,8.626924,0.39157748,4.496719,1.6431097,24.811998,0.24344628,640.6987,0.30260795,1400.6906,0.17926142,-118.42512,-0.79856086,1753.0566,0.11266216,-120.09577,-0.72099483,2785.9897,0.08515023,-122.34972,-0.6878209,-13.992654,-0.4629612,22.814945,0.30954814,0.023627715,0.65277106,-0.015131901,-0.856761,-10.652326,19.034912,-0.0051151663,0.0016679703,3.2846715,1.858736,0.23200001,0.13105723,0.23666665,0.12391753
33.282455,0.10386564,33.060028,33.967068,34.777664,1.7176361,420.08432,549.85724,44.607037,36.337055,0.15154073,0.4530198,0.086295746,0.1407797,0.19826622,0.11197048,1.0572702,1.1094036,1.0974152,0.8238248,0.03169471,1.7502098,0.8972269,0.4549705,7.7226043,0.29538947,9.567679,0.8284477,25.210215,0.24081935,527.52136,0.2921368,1462.13,0.14619814,-88.7993,-1.0417252,1611.8038,0.11669262,-96.031296,-0.8625699,2593.3613,0.08078425,-96.49228,-0.85288554,-16.971937,-0.24625762,24.352276,0.24713846,0.017684469,1.0896037,-0.012619189,-0.8382028,-11.94031,19.386145,-0.0035393653,0.00033777778,2.0833335,1.7021277,0.345,0.15835087,0.176,0.07657676
38.301212,0.05828845,36.258144,38.680073,40.428844,4.1707,13.777466,0.0,-24.181248,0.0,0.2071926,0.54572964,0.10704271,0.17645636,0.3015391,0.1944964,1.7843424,1.2034278,1.224497,0.5487894,0.015456627,1.0926931,0.9276139,0.67867655,10.514244,0.26798546,15.53695,0.45190597,25.471653,0.23335385,751.7352,0.24213953,1373.2863,0.18115894,-132.23178,-0.66033876,1930.3075,0.08156484,-132.98166,-0.61111623,2861.4941,0.06566317,-133.4529,-0.60424876,-17.689125,-0.2602131,22.958477,0.24168241,0.033641215,0.66188985,-0.019518804,-0.6018424,-7.759806,15.1036005,-0.0011523465,0.0033391945,2.688172,2.2099447,0.16749999,0.064951904,0.26,0.28748912
40.669044,0.08308044,37.58384,40.24675,44.23141,6.6475716,50.908974,27.4461,41.704124,43.363518,0.42998394,0.7396983,0.17925435,0.34079385,0.63647807,0.4572237,6.4576154,3.481425,3.1931555,1.4209727,0.024711363,1.0203353,1.1358126,0.58253103,8.361455,0.4097191,10.037305,0.9356473,17.33898,0.6692398,743.02313,0.34026265,1422.0511,0.18159916,-93.13002,-0.9645439,1763.4078,0.12826702,-84.18118,-0.9720154,2761.5527,0.09517118,-85.20257,-0.9524861,-11.843904,-0.63508856,20.170328,0.44752026,0.045346458,0.4845698,-0.011122113,-1.1986532,-7.6708274,15.355302,0.0153105855,0.0017317912,2.7939465,2.5761125,0.24272728,0.17451704,0.13,0.11856282
35.21821,0.04590406,33.62458,35.096542,36.302246,2.6776657,46.014538,52.585262,7.3785434,8.433905,0.12405078,0.6474258,0.069318496,0.08765741,0.16828838,0.098969884,1.2889973,1.2216468,0.97314787,0.78793496,0.019429687,0.90669733,0.9332023,0.62137735,8.841072,0.23309967,10.116755,0.8587028,27.57727,0.2560786,629.3503,0.2954477,1458.5416,0.16521397,-149.61143,-0.55178887,1712.2089,0.12807967,-149.93883,-0.5152422,2733.2314,0.08964175,-151.1744,-0.49858922,-17.416224,-0.34169018,26.599539,0.28159827,0.020604344,0.9752919,-0.009582958,-1.0618458,-14.321794,22.627344,-0.013805241,0.0036140333,1.8722467,1.1074197,0.256,0.21685018,0.625,0.5012634
36.599712,0.055759426,35.474323,36.149048,38.82616,3.3518372,115.40294,60.73155,-7.55751,13.69092,0.1283153,0.5651799,0.07095874,0.082544476,0.18232244,0.1113637,1.1987846,0.9705291,1.1661056,0.6911652,0.033687335,0.830701,1.0323585,0.5795426,8.653739,0.2649471,13.003097,0.63609684,27.656101,0.248325,774.87244,0.24240637,1304.7192,0.15991811,-148.08313,-0.55346566,1790.5258,0.073688805,-150.71872,-0.50441223,2888.9624,0.07461675,-152.32668,-0.48286128,-16.280153,-0.4177297,27.154615,0.3374349,0.02094773,0.8454585,-0.0099539105,-1.3133678,-14.578209,22.729584,-0.014816208,0.0038755145,1.8348624,1.4084508,0.19666666,0.052493386,0.36749998,0.3046617
33.272167,0.10671971,32.996128,34.235252,35.121,2.1248703,601.2318,597.3311,120.37039,85.62986,0.109313235,0.40837145,0.072157115,0.09222621,0.14028935,0.06813224,0.65488154,0.44131798,0.5688747,0.22661671,0.018627223,0.7254164,1.0827001,0.5090645,7.706973,0.26109266,9.760369,0.53552526,30.28546,0.2159465,691.3175,0.25663295,1433.4548,0.119686514,-151.5767,-0.52339363,1705.6436,0.16146663,-152.85281,-0.4847616,2781.5735,0.09909754,-154.69705,-0.4601767,-17.335503,-0.22193617,30.145945,0.16287486,0.016737767,0.9512537,-0.010676182,-0.659009,-14.392794,22.36585,-0.008755429,0.0035864355,2.5906737,2.1276596,0.12,0.052440442,0.262,0.15663971
38.123646,0.036817677,36.49963,38.723415,39.28436,2.784729,429.10614,0.0,-5.713937,16.351885,0.11043811,0.4252615,0.06958178,0.08829507,0.15640855,0.08682677,0.6423613,0.3794306,0.53744036,0.23926277,0.024397893,0.96248466,0.7913292,0.447881,7.356856,0.13756885,12.589641,0.5588191,19.220802,0.23778735,610.8962,0.34479603,1382.8008,0.09593981,-169.38696,-0.3992542,1646.7516,0.1262069,-156.5581,-0.47304296,2620.911,0.08623442,-157.04231,-0.46613416,-12.701846,-0.26063067,20.489109,0.24885882,0.010620973,0.7251025,-0.008360502,-0.563443,-12.303893,19.485914,-0.012291922,0.003367866,2.857143,1.4814814,0.16,0.03,0.32666668,0.17211106
36.54905,0.03578365,35.630466,36.15903,37.64303,2.0125618,13.861755,6.2509766,24.247917,4.5134935,0.14480571,0.51792026,0.07580723,0.12844735,0.21449485,0.13868763,1.5663549,0.9210193,1.4891461,0.72803026,0.015805887,0.38807017,0.8005908,0.7196982,10.1335125,0.08951208,15.537031,0.2954761,29.714167,0.22174042,640.8801,0.2878891,1501.6205,0.12494725,-156.83308,-0.4931663,1668.5415,0.13164675,-152.04178,-0.49909392,2762.5623,0.079616636,-153.32088,-0.4820797,-19.72302,-0.25953037,30.352512,0.16574144,0.038148407,0.5907658,-0.0091571575,-1.64134,-9.2199545,16.865467,-0.0118474355,0.010211365,6.5476193,0.61349696,0.45999998,0.0,0.57,0.03
37.67472,0.0020323882,37.61228,37.69098,37.743668,0.1313858,0.0,0.0,-0.04766178,0.0,0.08532936,0.26507002,0.06828695,0.076081365,0.09817797,0.029891022,0.4005919,0.1713051,0.22011703,0.2656775,0.05314776,0.0,1.6564016,0.10643221,7.2645345,0.029386293,14.915237,0.3019637,21.621454,0.113028795,983.77704,0.08510434,2008.3563,0.24680412,-196.80142,-0.1210763,1694.9492,0.06401587,-196.80983,-0.12089283,2886.4922,0.017541597,-197.11905,-0.11195345,-12.794411,-0.15881927,29.347712,0.07061416,0.0005125528,8.427123,0.018474704,0.026718255,-11.913577,19.66509,-0.013908939,0.0068120663,2.2727273,0.58479536,0.03,0.0,0.825,0.695
38.318233,0.04539092,36.337048,38.36459,40.088875,3.7518272,20.426989,9.389862,13.047075,4.479061,0.12860498,0.607877,0.06811008,0.08649184,0.19994232,0.13183224,1.1169087,0.6193763,1.0774102,0.61159575,0.022478422,1.7794666,0.9320675,0.5508228,10.283922,0.19649589,4.7110453,1.312214,25.551224,0.35474265,746.0903,0.23219183,1396.3463,0.14615844,-149.46892,-0.5561871,1761.2632,0.12784971,-150.90474,-0.5185367,2885.8035,0.079682134,-153.29408,-0.4853315,-14.796835,-0.3020299,28.471916,0.24763167,0.023852395,0.84469616,-0.009840773,-0.7197106,-13.727175,20.937456,-0.01410648,0.0038677754,2.232143,0.913242,0.29999998,0.21,0.5133333,0.3564953
36.67894,0.06794559,35.555515,36.830364,37.743267,2.1877518,49.718887,27.116024,86.058624,131.10023,0.33244652,0.79789793,0.10790209,0.25513107,0.51667345,0.40877137,3.0541823,1.9829962,2.9207947,2.589705,0.029231416,2.1322548,0.8854687,0.60357344,8.415263,0.37784028,8.850205,0.9528834,23.036818,0.32002032,628.45264,0.36499017,1405.9633,0.14364189,-121.634705,-0.76328653,1668.393,0.14885482,-109.56569,-0.8082478,2791.542,0.09503349,-111.68215,-0.7752332,-11.289365,-0.39514843,20.489298,0.34372315,0.0537875,0.41744697,-0.012296569,-0.72486436,-7.168101,15.543145,0.0059417384,0.00048798145,2.1186442,2.1645021,0.22,0.30133036,0.18333334,0.16589822
21.624306,0.047399912,20.565016,21.425814,22.754297,2.1892815,92.254364,90.53883,7.760107,4.9867177,0.26872325,0.7969425,0.076405816,0.20944303,0.47785354,0.4014477,4.109372,2.5143588,2.7870986,1.2151178,0.013114204,0.63667613,0.80845314,0.65599275,4.076774,0.40695134,4.1098886,0.6524517,21.17411,0.26912686,506.05307,0.4424705,1301.058,0.13718435,-112.07564,-0.8504971,1543.6743,0.12841399,-116.87286,-0.77359694,2584.041,0.09854066,-118.18958,-0.751005,-11.381145,-0.54495466,18.874933,0.3135754,0.017985519,0.8702315,-0.014488157,-0.78428584,-12.028146,21.861914,-0.0063054613,0.0048088604,3.0674846,1.8987342,0.22666666,0.03399346,0.2075,0.112998895
19.170626,0.12558025,16.581013,19.011192,22.016354,5.435341,29.246908,37.361496,18.99101,2.7106457,0.16348928,0.67733175,0.084661454,0.11013033,0.23649637,0.15183492,2.0044117,1.4856144,1.7212669,1.1088165,0.020832025,0.42165568,1.1328042,0.6594628,2.5808766,0.6140897,5.6412506,0.44016263,30.52477,0.24104317,545.57544,0.36572465,1476.9249,0.16658671,-160.89783,-0.47690225,1472.4257,0.18812838,-162.99832,-0.44627792,2664.8254,0.11530892,-165.03334,-0.41664314,-16.975016,-0.3088887,28.816437,0.1956866,-0.005126093,-2.7580981,-0.011857412,-0.74097407,-10.451153,19.755777,-0.008412756,0.004649564,3.5369775,0.6535948,0.31,0.01,0.7966666,0.15923427
20.591948,0.17720795,17.654934,21.39788,23.529774,5.87484,101.86224,47.63656,36.68,1.9109535,0.17543548,0.9420146,0.07969423,0.086421244,0.25459188,0.17489766,3.01687,2.7094114,3.3775015,2.481614,0.022625102,0.85668594,1.0773839,0.8078388,2.420279,0.9177198,3.5974247,0.89758223,26.082977,0.25861168,611.4123,0.4017229,1340.8335,0.121093534,-169.3458,-0.3961926,1640.7864,0.17826688,-170.4592,-0.37747905,2661.2305,0.102072895,-171.69627,-0.35960132,-12.095045,-0.3544388,22.573153,0.30971882,0.0072464747,3.058568,-0.010522916,-1.2118739,-12.914635,22.858706,-0.011329511,0.004152548,1.7582419,1.7777778,0.083749995,0.06909006,0.40666667,0.5074117
21.166393,0.039219346,20.115973,21.500467,22.005539,1.8895664,19.09353,6.5976944,-1.6032028,15.889395,0.19019128,0.65125984,0.0833125,0.13532028,0.33373928,0.25042677,2.3695226,1.3335351,1.996923,1.1246047,0.015930347,0.49372742,0.9129191,0.5051097,3.5797632,0.40012717,6.086176,0.57535446,27.126802,0.10693507,493.8499,0.33835307,1491.5361,0.1523258,-170.5564,-0.4052586,1447.2987,0.14003284,-171.68312,-0.38769737,2601.7092,0.088151515,-173.53307,-0.35926294,-11.372673,-0.2338016,22.31548,0.21694629,0.00927521,1.38489,-0.0066327313,-1.1601014,-8.71677,16.658201,-0.009638021,0.0062973304,3.448276,0.88105726,0.16499999,0.085,0.63,0.2673325
