filename,label,text
/Users/krazmic/.cache/kagglehub/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/versions/1/wav/12a05Nd.wav,neutral, Das Schwarze Blatt Papier befindet sich da oben neben dem Holzstück.
/Users/krazmic/.cache/kagglehub/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/versions/1/wav/14b10Tc.wav,sad," Die wird auf dem Platz sein, wo wir sie immer hinlegen."
/Users/krazmic/.cache/kagglehub/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/versions/1/wav/16b01Fa.wav,happy," Was sind denn das für Tüten, die da unter den Tisch stehen?"
/Users/krazmic/.cache/kagglehub/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/versions/1/wav/09b03Nb.wav,neutral, An den Wochenenden bin ich jetzt immer nach Hause gefahren und habe Argendes besucht.
/Users/krazmic/.cache/kagglehub/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/versions/1/wav/08b03Nb.wav,neutral, An den Wochenenden bin ich jetzt immer nach Hause gefahren und habe Agnes besucht.
/Users/krazmic/.cache/kagglehub/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/versions/1/wav/09b01Wb.wav,angry," Was sind denn das für Tüten, die da unter dem Tür stehen?"
/Users/krazmic/.cache/kagglehub/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/versions/1/wav/11a02Tc.wav,sad, das will sie mitfach abgeben.
/Users/krazmic/.cache/kagglehub/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/versions/1/wav/16b03Fa.wav,happy, An den Wochenend bin ich jetzt immer nach Hause gefahren und habe Agnes besucht.
/Users/krazmic/.cache/kagglehub/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/versions/1/wav/11b01Ab.wav,fear," Was sind denn das für Tüten, die da unter dem Tisch stehen?"
/Users/krazmic/.cache/kagglehub/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/versions/1/wav/16a05Tb.wav,sad," Das schwarze Blattpapier befindet sich da oben, neben dem Holzstück."
/Users/krazmic/.cache/kagglehub/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/versions/1/wav/09a02Wb.wav,angry, Das will sie ja mit Woche abgeben!
/Users/krazmic/.cache/kagglehub/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/versions/1/wav/11a05Fb.wav,happy, Das schwarze Blatt Papier befindet sich da oben neben dem Holzstück.
/Users/krazmic/.cache/kagglehub/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/versions/1/wav/09b03Wb.wav,angry, An den Wochenenden bin ich jetzt immer nach Hause gefahren und habe Argendes besucht.
/Users/krazmic/.cache/kagglehub/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/versions/1/wav/13b10Fa.wav,happy," Die wird auf dem Platz sein, wo wir sie immerhin legen."
/Users/krazmic/.cache/kagglehub/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/versions/1/wav/11b02Fd.wav,happy, Sie haben es gerade hochgetragen und jetzt gehen Sie wieder runter.
/Users/krazmic/.cache/kagglehub/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/versions/1/wav/15a04Wa.wav,angry, Heute Abend könnte ich es ihm sagen.
/Users/krazmic/.cache/kagglehub/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/versions/1/wav/12b02Wb.wav,angry, Sie haben es gerade hochgetragen und jetzt gehen sie wieder runter.
/Users/krazmic/.cache/kagglehub/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/versions/1/wav/03b01Wc.wav,angry," Was sind denn das für Tüten, die da unter dem Tisch stehen?"
/Users/krazmic/.cache/kagglehub/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/versions/1/wav/13a01Nb.wav,neutral, Der Lappen liegt auf dem Eisschrank.
/Users/krazmic/.cache/kagglehub/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/versions/1/wav/12a01Nb.wav,neutral, Der Lappen liegt auf dem Eisschrank.
/Users/krazmic/.cache/kagglehub/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/versions/1/wav/15a04Nc.wav,neutral, Heute Abend könnte ich es ihm sagen.
/Users/krazmic/.cache/kagglehub/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/versions/1/wav/03a02Nc.wav,neutral, Das will sie ja mitwuch abgeben.
/Users/krazmic/.cache/kagglehub/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/versions/1/wav/15b09Ta.wav,sad, Ich will das eben wegbringen und dann mit Karl was trinken gehen.
/Users/krazmic/.cache/kagglehub/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/versions/1/wav/03b03Nb.wav,neutral, An den Wochenenden bin ich jetzt immer nach Hause gefahren und habe Arknes besucht.
/Users/krazmic/.cache/kagglehub/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/versions/1/wav/15a01Ea.wav,disgust, Der Lappen liegt auf dem Eisschrank.
/Users/krazmic/.cache/kagglehub/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/versions/1/wav/14a01Ea.wav,disgust, Der Lappen liegt auf dem Eisschrank.
/Users/krazmic/.cache/kagglehub/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/versions/1/wav/12b02Na.wav,neutral, Sie haben es gerade hochgetragen und jetzt gehen sie wieder runter.
/Users/krazmic/.cache/kagglehub/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/versions/1/wav/09a07Eb.wav,disgust, In sieben Stunden wird es so weit sein.
/Users/krazmic/.cache/kagglehub/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/versions/1/wav/11a05Fc.wav,happy, Das Schwarze Blatt Papier! Wir findet sich da oben! Nehen dem Holzstück!
/Users/krazmic/.cache/kagglehub/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/versions/1/wav/08a02Wc.wav,angry, Das wir Sie am Mittwoch abgeben!
/Users/krazmic/.cache/kagglehub/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/versions/1/wav/08b01Wa.wav,angry," Was sind denn das für Tücken, die da unter dem Tisch stehen?"
/Users/krazmic/.cache/kagglehub/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/versions/1/wav/16a05Ab.wav,fear, Das schwarze Blatt Papier befindet sich da oben im Holzstück.
/Users/krazmic/.cache/kagglehub/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/versions/1/wav/08a02Na.wav,neutral, das will sie mit dem Abgeben.
/Users/krazmic/.cache/kagglehub/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/versions/1/wav/16b10Eb.wav,disgust," Die wird auf dem Platz sein, wo wir sie immerhin legen."
/Users/krazmic/.cache/kagglehub/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/versions/1/wav/16b03Fd.wav,happy, An den Wochenende bin ich jetzt immer nach Hause gefahren und habe Agnes besucht.
/Users/krazmic/.cache/kagglehub/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/versions/1/wav/11b03Td.wav,sad, An den Wochenenden bin ich jetzt immer nach Hause gefahren und habe Agnes besucht.
/Users/krazmic/.cache/kagglehub/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/versions/1/wav/09a05Ed.wav,disgust, Das schwarze Blattbarpier befindet sich da oben neben dem Heuchstück.
/Users/krazmic/.cache/kagglehub/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/versions/1/wav/03b09Tc.wav,sad, Ich will das eben wegbringen und dann mit Karl was trinken gehen.
/Users/krazmic/.cache/kagglehub/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/versions/1/wav/13a05Wa.wav,angry, Das schwarze Blattpapier befindet sich da oben neben dem Holzstück.
/Users/krazmic/.cache/kagglehub/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/versions/1/wav/13a07Na.wav,neutral, In sieben Stunden wird es so weit sein.
/Users/krazmic/.cache/kagglehub/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/versions/1/wav/15b03Wb.wav,angry, An den Wochenenden bin ich jetzt immer nach Hause gefahren und habe Argendes besucht.
/Users/krazmic/.cache/kagglehub/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/versions/1/wav/14b03Wb.wav,angry, An den Wochenend bin ich jetzt immer nach Hause gefahren und habe Agnes besucht.
/Users/krazmic/.cache/kagglehub/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/versions/1/wav/15a02Wb.wav,angry, Das will sie am Mittwoch abgeben!
/Users/krazmic/.cache/kagglehub/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/versions/1/wav/09a04Wa.wav,angry, Heute Abend könnte ich es ihm sagen.
/Users/krazmic/.cache/kagglehub/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/versions/1/wav/11a04Ac.wav,fear, Heute Abend könnt ihr es ihm sagen.
/Users/krazmic/.cache/kagglehub/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/versions/1/wav/08a04Nc.wav,neutral, Heute Abend könnte ich es ihm sagen.
/Users/krazmic/.cache/kagglehub/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/versions/1/wav/11b09Na.wav,neutral, Ich will das eben wegbringen und dann mit Kahl was trinken gehen.
/Users/krazmic/.cache/kagglehub/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/versions/1/wav/14b09Td.wav,sad," Ich will das eben wegbringen, und dann mit Kail was trinken gehen."
/Users/krazmic/.cache/kagglehub/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/versions/1/wav/03b10Ab.wav,fear," Die wird auf dem Platz sein, wo wir sie immerhin legen."
/Users/krazmic/.cache/kagglehub/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/versions/1/wav/16b02Aa.wav,fear, Sie haben es gerade hochgetragen und jetzt gehen sie wieder runter.
/Users/krazmic/.cache/kagglehub/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/versions/1/wav/16a01Tb.wav,sad, Der Lappen liegt auf dem Eisschrank.
/Users/krazmic/.cache/kagglehub/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/versions/1/wav/09a04Nb.wav,neutral, Heute Abend könnte ich erst im Sagen.
/Users/krazmic/.cache/kagglehub/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/versions/1/wav/16b09Eb.wav,disgust, Ich will das eben wegbringen und dann mit Karl was trinken gehen.
/Users/krazmic/.cache/kagglehub/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/versions/1/wav/09a01Ea.wav,disgust, Der Lappen liegt auf dem Eischrag.
/Users/krazmic/.cache/kagglehub/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/versions/1/wav/10b09Wb.wav,angry, Ich will das eben wegbringen und dann mit Karl was trinken gehen!
/Users/krazmic/.cache/kagglehub/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/versions/1/wav/13a05Nb.wav,neutral, Der schwarze Blatt Papier befindet sich da oben neben dem Holzstück.
/Users/krazmic/.cache/kagglehub/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/versions/1/wav/13a07Wb.wav,angry, In sieben Stunden wird es so weit sein.
/Users/krazmic/.cache/kagglehub/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/versions/1/wav/14a02Wc.wav,angry, Das will sie am Mittwoch abgeben.
/Users/krazmic/.cache/kagglehub/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/versions/1/wav/03a04Wc.wav,angry, Heute Abend könnt ich's im Sagen.
/Users/krazmic/.cache/kagglehub/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/versions/1/wav/12a02Ec.wav,disgust, Das will sie ab mit Wort abgeben.
/Users/krazmic/.cache/kagglehub/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/versions/1/wav/13a02Ec.wav,disgust, Das will sie am Mittwoch abgeben.
/Users/krazmic/.cache/kagglehub/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/versions/1/wav/14a07Eb.wav,disgust, In sieben Stunden wird es so weit sein.
/Users/krazmic/.cache/kagglehub/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/versions/1/wav/15a07Eb.wav,disgust, In sieben Stunden wird es soweit sein.
/Users/krazmic/.cache/kagglehub/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/versions/1/wav/14b10Ad.wav,fear," Die wird auf dem Herzen, wo wir sie immerhin legen."
/Users/krazmic/.cache/kagglehub/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/versions/1/wav/15a02Na.wav,neutral, das wir sie mit Woche abgeben.
/Users/krazmic/.cache/kagglehub/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/versions/1/wav/16a07Td.wav,sad, In sieben Stunden wird es so weit sein.
/Users/krazmic/.cache/kagglehub/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/versions/1/wav/09b10Aa.wav,fear," Du wirst auf dem Platz sein, wo wir sehen, wir hinlegen."
/Users/krazmic/.cache/kagglehub/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/versions/1/wav/08b10Aa.wav,fear," Die wird auf dem Platz sein, wo wir sie immerhin legen."
/Users/krazmic/.cache/kagglehub/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/versions/1/wav/14b01Wc.wav,angry," Was sind denn das für Tüten, die da unter dem Tisch stehen?"
/Users/krazmic/.cache/kagglehub/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/versions/1/wav/15a05Eb.wav,disgust," Das schwarze Blatt Papier befindet sich da oben, neben dem Holzstück."
/Users/krazmic/.cache/kagglehub/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/versions/1/wav/15b01Wc.wav,angry," Was sind denn das für Tüten, die da unter dem Tisch stehen?"
/Users/krazmic/.cache/kagglehub/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/versions/1/wav/03a04Nc.wav,neutral, Heute Abend könnt ichs ihm sagen.
/Users/krazmic/.cache/kagglehub/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/versions/1/wav/14a02Nc.wav,neutral, Das will sie mit vorab geben.
/Users/krazmic/.cache/kagglehub/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/versions/1/wav/11b10Wa.wav,angry," Die wird auf dem Platz sein, wo wir sie immerhin legen."
/Users/krazmic/.cache/kagglehub/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/versions/1/wav/12a05Wb.wav,angry, Das schwarze Blatt Papier befindet sich da oben neben dem Holzstück.
/Users/krazmic/.cache/kagglehub/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/versions/1/wav/10b10Wa.wav,angry," Die wird auf dem Platz sein, wo wir sie immerhin legen."
/Users/krazmic/.cache/kagglehub/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/versions/1/wav/13b01Ec.wav,disgust, Was sind denn das für Tüten wieder unter dem Tisch stehen?
/Users/krazmic/.cache/kagglehub/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/versions/1/wav/15b01Na.wav,neutral," Was sind denn das für Tüten, die da unter dem Tisch stehen?"
/Users/krazmic/.cache/kagglehub/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/versions/1/wav/15b03Wa.wav,angry, An den Wochenenden bin ich immer nach Hause gefahren und habe Agen des Besuchtes.
/Users/krazmic/.cache/kagglehub/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/versions/1/wav/14b01Na.wav,neutral," Was sind denn das für Tüten, die da unter dem Tisch stehen?"
/Users/krazmic/.cache/kagglehub/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/versions/1/wav/14a02Wa.wav,angry, Das will sie er mit Wochen abgeben.
/Users/krazmic/.cache/kagglehub/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/versions/1/wav/08b03Wd.wav,angry, An den Wochenenden bin ich jetzt immer nach Hause gefahren und habe Agnus besucht.
/Users/krazmic/.cache/kagglehub/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/versions/1/wav/11b10Nc.wav,neutral," Die wird auf dem Platz sein, wo wir sie immerhin legen."
/Users/krazmic/.cache/kagglehub/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/versions/1/wav/08b09Ab.wav,fear," Ich will das eben wegbringen und dann kau, was trinken gehen."
/Users/krazmic/.cache/kagglehub/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/versions/1/wav/12b02Wd.wav,angry, Sie haben es gerade hochgetragen und jetzt gehen Sie wieder runter!
/Users/krazmic/.cache/kagglehub/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/versions/1/wav/16a04Fa.wav,happy, Heute Abend könnte ich es ihm sagen.
/Users/krazmic/.cache/kagglehub/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/versions/1/wav/08b09Tb.wav,sad, Ich will das eben wegbringen und dann mit Karl was trinken gehen.
/Users/krazmic/.cache/kagglehub/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/versions/1/wav/11b09Wa.wav,angry, Ich will das eben wegbringen und dann mit Kail was trinken gehen.
/Users/krazmic/.cache/kagglehub/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/versions/1/wav/08a04Wc.wav,angry, Heute Abend könnte ich es ihm sagen!
/Users/krazmic/.cache/kagglehub/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/versions/1/wav/08b10Tc.wav,sad," die wird auf dem Platz sein, wo wir sie immerhin legen."
/Users/krazmic/.cache/kagglehub/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/versions/1/wav/12a07Wa.wav,angry, In sieben Stunden wird es so weit sein.
/Users/krazmic/.cache/kagglehub/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/versions/1/wav/13a05Wc.wav,angry, Das schwarze Blattpapier befindet sich da oben neben dem Holzstück.
/Users/krazmic/.cache/kagglehub/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/versions/1/wav/15b03Nb.wav,neutral, An den Wochenenden bin ich jetzt immer nach Hause gefahren und habe Argendes besucht.
/Users/krazmic/.cache/kagglehub/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/versions/1/wav/15a05Fb.wav,happy, Das Schwarze Blatt Papier befindet sich da oben neben dem Holzstück.
/Users/krazmic/.cache/kagglehub/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/versions/1/wav/14a05Fb.wav,happy, Das schwarze Blattpapier befindet sich da oben neben dem Holzstück.
/Users/krazmic/.cache/kagglehub/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/versions/1/wav/13b01Fc.wav,happy," Was sind denn das wir Tüten, die da unter dem Tisch stehen?"
/Users/krazmic/.cache/kagglehub/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/versions/1/wav/13a02Fa.wav,happy, Das will sie am Mittwoch abgeben.
/Users/krazmic/.cache/kagglehub/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/versions/1/wav/14b03Ta.wav,sad, An den Wochenenden bin ich jetzt immer nach Hause gefahren und habe Agnes besucht.
/Users/krazmic/.cache/kagglehub/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/versions/1/wav/15a02Ta.wav,sad, das will sie am Mittwoch abgeben.
/Users/krazmic/.cache/kagglehub/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/versions/1/wav/03a04Ta.wav,sad, Heute Abend könnte ich ihm sagen.
/Users/krazmic/.cache/kagglehub/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/versions/1/wav/08a04Tb.wav,sad, Heute Abend könnte ich es ihm sagen.
/Users/krazmic/.cache/kagglehub/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/versions/1/wav/16b02Wb.wav,angry, Sie haben es gerade hochgetragen und jetzt gehen Sie wieder runter.
/Users/krazmic/.cache/kagglehub/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/versions/1/wav/03b10Nc.wav,neutral," Die wird auf dem Platz sein, wo wir sie immerhin legen."
/Users/krazmic/.cache/kagglehub/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/versions/1/wav/08b09Wc.wav,angry, Ich will das eben wegbringen und dann mit Karl was trinken gehen!
/Users/krazmic/.cache/kagglehub/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/versions/1/wav/10a04Wa.wav,angry," Heute Abend, ich könnte es ihm sagen."
/Users/krazmic/.cache/kagglehub/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/versions/1/wav/16a04Ea.wav,disgust, Heute haben könnte ich es ihm sagen.
/Users/krazmic/.cache/kagglehub/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/versions/1/wav/03b01Td.wav,sad," Was sind denn das für Typen, die da unter dem Tisch stehen?"
/Users/krazmic/.cache/kagglehub/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/versions/1/wav/12b02Ad.wav,fear, Sie haben es gerade hochgetragen und jetzt gehen Sie wieder runter.
/Users/krazmic/.cache/kagglehub/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/versions/1/wav/10a04Nb.wav,neutral, Heute Abend könnte ich es ihm sagen.
/Users/krazmic/.cache/kagglehub/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/versions/1/wav/16a01Nc.wav,neutral, Der Lappen liegt auf dem Eisschrank.
/Users/krazmic/.cache/kagglehub/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/versions/1/wav/11b01Wd.wav,angry," Was sind denn das für Tüten, die da unter dem Tisch stehen?"
/Users/krazmic/.cache/kagglehub/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/versions/1/wav/08a07Fd.wav,happy, In sieben Stunden wird es so weit sein.
/Users/krazmic/.cache/kagglehub/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/versions/1/wav/14b01Ac.wav,fear, Was sind denn das Wetthütten wieder unter dem Tisch stehen?
/Users/krazmic/.cache/kagglehub/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/versions/1/wav/03b09Nc.wav,neutral, Ich will das eben wegbringen und dann mit Kahl was trinken gehen.
/Users/krazmic/.cache/kagglehub/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/versions/1/wav/03a01Fa.wav,happy, Der Lappen liegt auf dem Eisschrank.
/Users/krazmic/.cache/kagglehub/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/versions/1/wav/15a07Fa.wav,happy, In sieben Stunden wird es so weit sein.
/Users/krazmic/.cache/kagglehub/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/versions/1/wav/12a05Ab.wav,fear," Das Schwarze Blatt Papier befindet sich da oben, links im Holzstück."
/Users/krazmic/.cache/kagglehub/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/versions/1/wav/15b03Aa.wav,fear, An den Wochenende bin ich jetzt mal nach Hause gefahren und habe abends besucht.
/Users/krazmic/.cache/kagglehub/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/versions/1/wav/13a05Tc.wav,sad," Das Schwarz-Zublatt-Papier befindet sich da oben, neben dem Halsstück."
/Users/krazmic/.cache/kagglehub/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/versions/1/wav/03b09Wa.wav,angry, Ich will das eben wegbringen und dann mit Karl was trinken gehen.
/Users/krazmic/.cache/kagglehub/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/versions/1/wav/14a05Fa.wav,happy, Das schwarze Blatt Papier befindet sich da oben neben dem Holzstück.
/Users/krazmic/.cache/kagglehub/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/versions/1/wav/15a02Ac.wav,fear, Das will sie am Mittwoch abgeben.
/Users/krazmic/.cache/kagglehub/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/versions/1/wav/16b10Fb.wav,happy," Die wird auf dem Platz sein, wo wir sie immer hinlegen."
/Users/krazmic/.cache/kagglehub/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/versions/1/wav/12a05Ta.wav,sad, Das schwarze Blatt Papier befindet sich da oben neben dem Holzstück.
/Users/krazmic/.cache/kagglehub/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/versions/1/wav/08b10Nc.wav,neutral," Die wird auf dem Platz sein, wo wir sie immerhin legen."
/Users/krazmic/.cache/kagglehub/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/versions/1/wav/08b10Wa.wav,angry," Die wird auf dem Platz sein, wo wir sie immer hinlegen."
/Users/krazmic/.cache/kagglehub/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/versions/1/wav/13a07Tc.wav,sad, In sieben Stunden wird es so weit sein.
/Users/krazmic/.cache/kagglehub/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/versions/1/wav/09b10Wa.wav,angry," Die wird auf dem Platz sein, wo wir sie immerhin legen."
/Users/krazmic/.cache/kagglehub/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/versions/1/wav/14a02Tb.wav,sad, Das will sie am Mittwoch abgeben.
/Users/krazmic/.cache/kagglehub/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/versions/1/wav/03b10Wb.wav,angry," Die wird auf dem Platz sein, wo wir sie immerhin legen."
/Users/krazmic/.cache/kagglehub/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/versions/1/wav/08b09Nb.wav,neutral, Ich will das eben wegbringen und dann mit Karl was trinken gehen.
/Users/krazmic/.cache/kagglehub/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/versions/1/wav/10a04Wb.wav,angry, erreichen Damn
/Users/krazmic/.cache/kagglehub/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/versions/1/wav/11a04Wc.wav,angry, Heute Abend könnte ich jetzt ihm sagen.
/Users/krazmic/.cache/kagglehub/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/versions/1/wav/08b09Wa.wav,angry, Ich will das eben wegbringen und dann mit Kahl was trinken gehen.
/Users/krazmic/.cache/kagglehub/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/versions/1/wav/03b10Na.wav,neutral," Die wird auf dem Platz sein, wo wir sie immerhin legen."
/Users/krazmic/.cache/kagglehub/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/versions/1/wav/16a01Wb.wav,angry, Der Lappen liegt auf dem Eisschrank!
/Users/krazmic/.cache/kagglehub/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/versions/1/wav/09b09Wa.wav,angry, Ich will das eben wegbringen und damit Kail was trinken gehen.
/Users/krazmic/.cache/kagglehub/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/versions/1/wav/09a01Fa.wav,happy, Der Lappen liegt auf den Weischrank!
/Users/krazmic/.cache/kagglehub/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/versions/1/wav/16b09Fb.wav,happy, Ich will das eben wegbringen und dann mit Karl was trinken gehen.
/Users/krazmic/.cache/kagglehub/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/versions/1/wav/03b10Wc.wav,angry," Die wird auf dem Platz sein, wo wir sie immer hinlegen."
/Users/krazmic/.cache/kagglehub/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/versions/1/wav/15a07Fb.wav,happy, In sieben Stunden wird es so weit sein.
/Users/krazmic/.cache/kagglehub/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/versions/1/wav/15b03Tc.wav,sad, An den Wochenenden bin ich jetzt. Immer nach Hause gefahren und aber Agnes besucht.
/Users/krazmic/.cache/kagglehub/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/versions/1/wav/13a05Aa.wav,fear, Das Schwarzblatt Papier befindet sich da oben neben dem Holzschick.
/Users/krazmic/.cache/kagglehub/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/versions/1/wav/08a05Fe.wav,happy, Das Schwarze Blatt Papier befindet sich da oben neben dem Holzstück.
